messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1754902711923_gwm4uy7xi,1754902711923,1754902712573,,1754902712554,1754902712777,854,650,,,-19,223
msg_1754902714427_gs11vpi9s,1754902714427,1754902714912,,1754902714794,1754902715018,591,485,,,-118,224
msg_1754902716929_8la9bvshr,1754902716929,1754902717414,,1754902717554,1754902717776,847,485,,,140,222
msg_1754902719432_ndb8cr7yd,1754902719432,1754902719921,,1754902719778,1754902720003,571,489,,,-143,225
msg_1754902721934_71u568nl0,1754902721934,1754902722420,,1754902722390,1754902722613,679,486,,,-30,223
msg_1754902724438_vcv5ybw81,1754902724438,1754902724926,,1754902724791,1754902725015,577,488,,,-135,224
msg_1754902726944_vv8skjl99,1754902726944,1754902727429,,1754902727453,1754902727677,733,485,,,24,224
msg_1754902729445_biewg2gan,1754902729445,1754902729930,,1754902729791,1754902730018,573,485,,,-139,227
msg_1754902731951_52r7nofij,1754902731951,1754902732438,,1754902732382,1754902732603,652,487,,,-56,221
msg_1754902734457_en2jno78l,1754902734457,1754902734943,,1754902734863,1754902735089,632,486,,,-80,226
msg_1754902736963_0fbvo4c15,1754902736963,1754902737450,,1754902737469,1754902737692,729,487,,,19,223
msg_1754902739467_zswh53jpd,1754902739467,1754902739980,,1754902739878,1754902740105,638,513,,,-102,227
msg_1754902741969_2vxaahzmx,1754902741969,1754902742456,,1754902742465,1754902742685,716,487,,,9,220
msg_1754902744474_rk7vdxfmd,1754902744474,1754902744961,,1754902744863,1754902745087,613,487,,,-98,224
msg_1754902746985_ncfues21t,1754902746985,1754902747470,,1754902747503,1754902747723,738,485,,,33,220
msg_1754902749495_jj3gsilnj,1754902749495,1754902749986,,1754902749867,1754902750089,594,491,,,-119,222
msg_1754902752007_jbr8xqala,1754902752007,1754902752491,,1754902752483,1754902752708,701,484,,,-8,225
msg_1754902754513_3o0tlnl4i,1754902754513,1754902754999,,1754902755173,1754902755394,881,486,,,174,221
msg_1754902757021_8zlmr1uje,1754902757021,1754902757504,,1754902757555,1754902757778,757,483,,,51,223
msg_1754902759525_gq5sgksz9,1754902759525,1754902760011,,1754902759887,1754902760111,586,486,,,-124,224
msg_1754902762028_a93pbv9ap,1754902762028,1754902762514,,1754902762468,1754902762689,661,486,,,-46,221
msg_1754902764537_qqxlg39qa,1754902764537,1754902765022,,1754902764882,1754902765107,570,485,,,-140,225
msg_1754902767041_clyhi0e4r,1754902767041,1754902767528,,1754902767478,1754902767742,701,487,,,-50,264
msg_1754902769549_8oq1aby1x,1754902769549,1754902770034,,1754902769881,1754902770104,555,485,,,-153,223
msg_1754902772054_r3x5nrirt,1754902772054,1754902772544,,1754902772674,1754902772900,846,490,,,130,226
msg_1754902774555_zu9ttxx46,1754902774555,1754902775044,,1754902774888,1754902775113,558,489,,,-156,225
msg_1754902777059_4m8501vjw,1754902777059,1754902777544,,1754902777648,1754902777868,809,485,,,104,220
msg_1754902779573_za82juutf,1754902779573,1754902780058,,1754902779892,1754902780123,550,485,,,-166,231
msg_1754902782076_9iprh6ec7,1754902782076,1754902782563,,1754902782496,1754902782718,642,487,,,-67,222
msg_1754902784589_nundbp6a3,1754902784589,1754902785075,,1754902784956,1754902785183,594,486,,,-119,227
msg_1754902787104_mo2yjrstl,1754902787104,1754902787592,,1754902787472,1754902787694,590,488,,,-120,222
msg_1754902789608_suzd9itfc,1754902789609,1754902790097,,1754902789979,1754902790202,593,488,,,-118,223
msg_1754902792112_vgntdtm5g,1754902792112,1754902792600,,1754902792652,1754902792873,761,488,,,52,221
msg_1754902794615_auoor1kt7,1754902794615,1754902795102,,1754902795071,1754902795293,678,487,,,-31,222
msg_1754902797121_i1b7qceip,1754902797121,1754902797605,,1754902797484,1754902797707,586,484,,,-121,223
msg_1754902799629_kwariz4yg,1754902799629,1754902800120,,1754902799983,1754902800208,579,491,,,-137,225
msg_1754902802136_gle3auf2a,1754902802136,1754902802624,,1754902802585,1754902802809,673,488,,,-39,224
msg_1754902804641_qhwstzt8r,1754902804641,1754902805128,,1754902805095,1754902805320,679,487,,,-33,225
msg_1754902807143_0wy5x7plu,1754902807143,1754902807631,,1754902807646,1754902807867,724,488,,,15,221
msg_1754902809649_z6ko1d56a,1754902809649,1754902810134,,1754902809985,1754902810207,558,485,,,-149,222
msg_1754902812155_q2q9tlyhw,1754902812155,1754902812643,,1754902812586,1754902812811,656,488,,,-57,225
msg_1754902814659_737pqq64c,1754902814659,1754902815154,,1754902815279,1754902815502,843,495,,,125,223
msg_1754902817167_ppd22s3o5,1754902817167,1754902817652,,1754902817578,1754902817804,637,485,,,-74,226
msg_1754902819674_eik47t1tr,1754902819674,1754902820160,,1754902820079,1754902820304,630,486,,,-81,225
msg_1754902822181_nmbgmk94n,1754902822181,1754902822669,,1754902822586,1754902822809,628,488,,,-83,223
msg_1754902824694_jycw3rqbh,1754902824694,1754902825184,,1754902825075,1754902825296,602,490,,,-109,221
msg_1754902827206_zwz3jma4l,1754902827206,1754902827691,,1754902827582,1754902827805,599,485,,,-109,223
msg_1754902829716_es9e1iwih,1754902829716,1754902830202,,1754902830070,1754902830293,577,486,,,-132,223
msg_1754902832228_8po61b73k,1754902832228,1754902832714,,1754902832697,1754902832917,689,486,,,-17,220
msg_1754902834733_mp723zg94,1754902834733,1754902835220,,1754902835139,1754902835364,631,487,,,-81,225
msg_1754902837240_5rgds7y9a,1754902837240,1754902837728,,1754902837696,1754902837950,710,488,,,-32,254
msg_1754902839753_7724f3z7i,1754902839753,1754902840239,,1754902840088,1754902840311,558,486,,,-151,223
msg_1754902842263_yk3txjt6k,1754902842263,1754902842749,,1754902842668,1754902842888,625,486,,,-81,220
msg_1754902844769_mbu49cr9e,1754902844769,1754902845256,,1754902845152,1754902845378,609,487,,,-104,226
msg_1754902847279_zjfvihwa5,1754902847279,1754902847764,,1754902847686,1754902847907,628,485,,,-78,221
msg_1754902849787_1ax8o85u6,1754902849787,1754902850274,,1754902850181,1754902850406,619,487,,,-93,225
msg_1754902852292_5f9idzcdl,1754902852292,1754902852780,,1754902852690,1754902852912,620,488,,,-90,222
msg_1754902854798_rt93jiz20,1754902854798,1754902855282,,1754902855188,1754902855408,610,484,,,-94,220
msg_1754902857311_8j7xnbil8,1754902857311,1754902857798,,1754902857680,1754902857908,597,487,,,-118,228
msg_1754902859811_vbsl5qxeh,1754902859811,1754902860295,,1754902860172,1754902860397,586,484,,,-123,225
msg_1754902862315_f1mpf94xd,1754902862315,1754902862803,,1754902862761,1754902862988,673,488,,,-42,227
msg_1754902864822_ltlzzixz0,1754902864822,1754902865308,,1754902865172,1754902865396,574,486,,,-136,224
msg_1754902867326_05ck08l54,1754902867326,1754902867813,,1754902867778,1754902868005,679,487,,,-35,227
msg_1754902869835_2nw49wot6,1754902869835,1754902870322,,1754902870265,1754902870491,656,487,,,-57,226
msg_1754902872346_1fi6wng2w,1754902872346,1754902872833,,1754902872691,1754902872915,569,487,,,-142,224
msg_1754902874859_gv2gutow9,1754902874859,1754902875349,,1754902875469,1754902875701,842,490,,,120,232
msg_1754902877367_mwdkzn0zq,1754902877367,1754902877856,,1754902877774,1754902878004,637,489,,,-82,230
msg_1754902879878_kacwn1isz,1754902879878,1754902880367,,1754902880267,1754902880492,614,489,,,-100,225
msg_1754902882382_fadodnuck,1754902882382,1754902882870,,1754902882781,1754902883008,626,488,,,-89,227
msg_1754902884889_eim98wxsm,1754902884889,1754902885379,,1754902885281,1754902885504,615,490,,,-98,223
msg_1754902887393_6tj5chtnw,1754902887393,1754902887881,,1754902887777,1754902888002,609,488,,,-104,225
msg_1754902889906_7dbw4a2b3,1754902889906,1754902890393,,1754902890369,1754902890594,688,487,,,-24,225
msg_1754902892416_fw5mmnl9v,1754902892416,1754902892909,,1754902892779,1754902893000,584,493,,,-130,221
msg_1754902894925_27h615lpy,1754902894925,1754902895414,,1754902895289,1754902895516,591,489,,,-125,227
msg_1754902897425_jh40tqr38,1754902897425,1754902897913,,1754902897780,1754902898006,581,488,,,-133,226
msg_1754902899935_xna790p1a,1754902899935,1754902900424,,1754902900284,1754902900507,572,489,,,-140,223
msg_1754902902438_wcl37kzzi,1754902902438,1754902902923,,1754902902869,1754902903094,656,485,,,-54,225
msg_1754902904941_g8lstvqqd,1754902904941,1754902905426,,1754902905392,1754902905616,675,485,,,-34,224
msg_1754902907444_iblw72wgw,1754902907444,1754902907931,,1754902907874,1754902908100,656,487,,,-57,226
msg_1754902909948_gzzils7ve,1754902909948,1754902910431,,1754902910290,1754902910515,567,483,,,-141,225
msg_1754902912453_ngz472x4o,1754902912453,1754902912942,,1754902912879,1754902913102,649,489,,,-63,223
msg_1754902914955_tdmckdj5a,1754902914955,1754902915442,,1754902915283,1754902915508,553,487,,,-159,225
msg_1754902917459_88e8pjr0s,1754902917459,1754902917944,,1754902917884,1754902918109,650,485,,,-60,225
msg_1754902919969_xun6qwz47,1754902919969,1754902920455,,1754902920358,1754902920581,612,486,,,-97,223
msg_1754902922478_hjgtkqtxp,1754902922478,1754902922963,,1754902922881,1754902923103,625,485,,,-82,222
msg_1754902924984_rc6f294e2,1754902924984,1754902925474,,1754902925377,1754902925600,616,490,,,-97,223
msg_1754902927489_tdddh4rn5,1754902927489,1754902927976,,1754902927879,1754902928103,614,487,,,-97,224
msg_1754902929995_jy5t2xe47,1754902929995,1754902930480,,1754902930378,1754902930599,604,485,,,-102,221
msg_1754902932497_13el2jg9r,1754902932497,1754902932984,,1754902932878,1754902933101,604,487,,,-106,223
msg_1754902935001_gjokq4y74,1754902935001,1754902935490,,1754902935658,1754902935880,879,489,,,168,222
msg_1754902937506_e74lqx51f,1754902937506,1754902937994,,1754902937884,1754902938108,602,488,,,-110,224
msg_1754902940010_88whfapel,1754902940010,1754902940497,,1754902940349,1754902940574,564,487,,,-148,225
msg_1754902942517_bxkvqjwmc,1754902942517,1754902943005,,1754902943077,1754902943298,781,488,,,72,221
msg_1754902945022_jlc7ld08i,1754902945022,1754902945522,,1754902945490,1754902945712,690,500,,,-32,222
msg_1754902947528_a8mo5kn0i,1754902947528,1754902948011,,1754902947956,1754902948182,654,483,,,-55,226
msg_1754902950033_7ztyj1ehe,1754902950033,1754902950518,,1754902950461,1754902950683,650,485,,,-57,222
msg_1754902952537_kx1vjb6bp,1754902952537,1754902953022,,1754902952966,1754902953192,655,485,,,-56,226
msg_1754902955041_ildn2xnuo,1754902955041,1754902955529,,1754902955457,1754902955682,641,488,,,-72,225
msg_1754902957543_psxddbaee,1754902957543,1754902958032,,1754902957881,1754902958159,616,489,,,-151,278
msg_1754902960047_7gx137rav,1754902960047,1754902960536,,1754902960396,1754902960617,570,489,,,-140,221
msg_1754902962555_uptvahqdg,1754902962556,1754902963045,,1754902962992,1754902963216,660,489,,,-53,224
msg_1754902965063_slisb57kc,1754902965063,1754902965547,,1754902965386,1754902965611,548,484,,,-161,225
msg_1754902967563_on3cfquzi,1754902967563,1754902968050,,1754902967980,1754902968205,642,487,,,-70,225
msg_1754902970070_l3xu7r09u,1754902970070,1754902970553,,1754902970458,1754902970695,625,483,,,-95,237
msg_1754902972574_08whno4jz,1754902972574,1754902973059,,1754902973255,1754902973488,914,485,,,196,233
msg_1754902975084_942fba6xj,1754902975084,1754902975573,,1754902975468,1754902975691,607,489,,,-105,223
msg_1754902977598_ze8exgo85,1754902977598,1754902978095,,1754902978059,1754902978283,685,497,,,-36,224
msg_1754902980106_jd1cbha47,1754902980106,1754902980593,,1754902980573,1754902980797,691,487,,,-20,224
msg_1754902982617_2du8r2swn,1754902982617,1754902983102,,1754902982986,1754902983209,592,485,,,-116,223
msg_1754902985123_a7abfqltw,1754902985123,1754902985612,,1754902985567,1754902985789,666,489,,,-45,222
msg_1754902987629_rkn93mshk,1754902987629,1754902988114,,1754902988083,1754902988304,675,485,,,-31,221
msg_1754902990135_irvfy7tds,1754902990135,1754902990622,,1754902990584,1754902990805,670,487,,,-38,221
msg_1754902992642_sb0m8e9pk,1754902992642,1754902993131,,1754902993080,1754902993302,660,489,,,-51,222
msg_1754902995148_qjzkdrhov,1754902995148,1754902995637,,1754902995491,1754902995719,571,489,,,-146,228
msg_1754902997652_pvuzacrqx,1754902997652,1754902998139,,1754902998080,1754902998303,651,487,,,-59,223
msg_1754903000160_unyo9nujn,1754903000160,1754903000647,,1754903000494,1754903000714,554,487,,,-153,220
msg_1754903002665_9yy7be03u,1754903002665,1754903003155,,1754903003150,1754903003370,705,490,,,-5,220
msg_1754903005172_9tdniiepp,1754903005172,1754903005660,,1754903005660,1754903005880,708,488,,,,220
msg_1754903007675_65oivb43a,1754903007675,1754903008161,,1754903008163,1754903008384,709,486,,,2,221
msg_1754903010189_6zze077ea,1754903010189,1754903010674,,1754903010665,1754903010890,701,485,,,-9,225
msg_1754903012688_e0i9y4x4c,1754903012688,1754903013172,,1754903013096,1754903013317,629,484,,,-76,221
msg_1754903015192_kghvb5vy3,1754903015192,1754903015677,,1754903015670,1754903015894,702,485,,,-7,224
msg_1754903017697_r3jcerf9n,1754903017697,1754903018185,,1754903018262,1754903018484,787,488,,,77,222
msg_1754903020203_bzk9fj99c,1754903020203,1754903020689,,1754903020576,1754903020797,594,486,,,-113,221
msg_1754903022705_229av7dgy,1754903022705,1754903023189,,1754903023168,1754903023393,688,484,,,-21,225
msg_1754903025212_saakl018n,1754903025212,1754903025699,,1754903025669,1754903025889,677,487,,,-30,220
msg_1754903027718_ddov0q1oz,1754903027718,1754903028204,,1754903028178,1754903028403,685,486,,,-26,225
msg_1754903030230_komygmt0s,1754903030230,1754903030714,,1754903030587,1754903030818,588,484,,,-127,231
msg_1754903032739_3znky3um6,1754903032739,1754903033226,,1754903033274,1754903033496,757,487,,,48,222
msg_1754903035246_u6jni6qp0,1754903035246,1754903035733,,1754903035654,1754903035877,631,487,,,-79,223
msg_1754903037752_ozd1px5aa,1754903037752,1754903038240,,1754903038257,1754903038482,730,488,,,17,225
msg_1754903040256_8nztbm0sw,1754903040256,1754903040743,,1754903040662,1754903040888,632,487,,,-81,226
msg_1754903042758_fdr2t7iok,1754903042758,1754903043246,,1754903043260,1754903043481,723,488,,,14,221
msg_1754903045259_c1yj4uo8k,1754903045259,1754903045746,,1754903045589,1754903045810,551,487,,,-157,221
msg_1754903047765_5rpu1gr88,1754903047765,1754903048252,,1754903048176,1754903048401,636,487,,,-76,225
msg_1754903050276_2rs9cfiee,1754903050276,1754903050761,,1754903050763,1754903050985,709,485,,,2,222
msg_1754903052778_u0396pex9,1754903052778,1754903053268,,1754903053174,1754903053394,616,490,,,-94,220
msg_1754903055281_mlgw5fowa,1754903055281,1754903055772,,1754903055769,1754903055993,712,491,,,-3,224
msg_1754903057784_0s0w1vyfo,1754903057784,1754903058268,,1754903058162,1754903058386,602,484,,,-106,224
msg_1754903060291_i836ngsnb,1754903060291,1754903060775,,1754903060777,1754903060998,707,484,,,2,221
msg_1754903062795_bfqj0ib0d,1754903062795,1754903063278,,1754903063271,1754903063493,698,483,,,-7,222
msg_1754903065300_e75ap614h,1754903065300,1754903065789,,1754903065782,1754903066002,702,489,,,-7,220
msg_1754903067802_18se6r21s,1754903067802,1754903068289,,1754903068181,1754903068402,600,487,,,-108,221
msg_1754903070303_iin4cvz31,1754903070303,1754903070794,,1754903070679,1754903070902,599,491,,,-115,223
msg_1754903072815_xrwy8fn0n,1754903072815,1754903073301,,1754903073268,1754903073491,676,486,,,-33,223
msg_1754903075327_249ndp3i0,1754903075327,1754903075817,,1754903075868,1754903076090,763,490,,,51,222
msg_1754903077835_vy01m0ed4,1754903077835,1754903078322,,1754903078183,1754903078404,569,487,,,-139,221
msg_1754903080346_zow6zapfc,1754903080346,1754903080835,,1754903080761,1754903080987,641,489,,,-74,226
msg_1754903082857_e1908i9w6,1754903082857,1754903083341,,1754903083178,1754903083402,545,484,,,-163,224
msg_1754903085370_uff122y5f,1754903085370,1754903085858,,1754903085785,1754903086007,637,488,,,-73,222
msg_1754903087883_n3e8wdoyf,1754903087883,1754903088373,,1754903088229,1754903088454,571,490,,,-144,225
msg_1754903090397_ll7x2b15m,1754903090397,1754903090884,,1754903090776,1754903090996,599,487,,,-108,220
msg_1754903092910_f5lo6tl1m,1754903092910,1754903093394,,1754903093230,1754903093452,542,484,,,-164,222
msg_1754903095414_2g6j9wb1r,1754903095414,1754903095902,,1754903095782,1754903096002,588,488,,,-120,220
msg_1754903097927_7obw6go1m,1754903097927,1754903098412,,1754903098255,1754903098476,549,485,,,-157,221
msg_1754903100441_bi3psr90p,1754903100441,1754903100928,,1754903100777,1754903101004,563,487,,,-151,227
msg_1754903102954_4syoh9nnt,1754903102954,1754903103461,,1754903103299,1754903103521,567,507,,,-162,222
msg_1754903105456_u9jsr6dsp,1754903105456,1754903105946,,1754903105882,1754903106103,647,490,,,-64,221
