messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1754891858496_komx05k3x,1754891858496,1754891858718,,1754891858767,1754891858990,494,222,,,49,223
msg_1754891863501_yry0urz5c,1754891863501,1754891863721,,1754891863807,1754891864030,529,220,,,86,223
msg_1754891868505_94kgb0oh6,1754891868505,1754891868725,,1754891868776,1754891868998,493,220,,,51,222
msg_1754891873519_9z77n3wyu,1754891873519,1754891873738,,1754891873790,1754891874015,496,219,,,52,225
msg_1754891878532_lfk04mo49,1754891878532,1754891878750,,1754891878836,1754891879059,527,218,,,86,223
msg_1754891883536_pf0osixxv,1754891883536,1754891883753,,1754891883808,1754891884033,497,217,,,55,225
msg_1754891888547_53fo50tby,1754891888547,1754891888768,,1754891888816,1754891889042,495,221,,,48,226
msg_1754891893548_gwhqtztou,1754891893548,1754891893767,,1754891893818,1754891894039,491,219,,,51,221
msg_1754891898556_u1y90ykdu,1754891898556,1754891898775,,1754891898831,1754891899054,498,219,,,56,223
msg_1754891903558_0o6jh980k,1754891903558,1754891903776,,1754891903829,1754891904051,493,218,,,53,222
msg_1754891908567_m69hwkque,1754891908567,1754891908789,,1754891908835,1754891909061,494,222,,,46,226
msg_1754891913577_tujbjh7t6,1754891913577,1754891913798,,1754891913847,1754891914072,495,221,,,49,225
msg_1754891918582_u1jw23c1p,1754891918582,1754891918800,,1754891918884,1754891919104,522,218,,,84,220
msg_1754891923596_0ozj4m1wp,1754891923596,1754891923816,,1754891923864,1754891924090,494,220,,,48,226
msg_1754891928610_9u1lmsc94,1754891928610,1754891928830,,1754891928879,1754891929103,493,220,,,49,224
msg_1754891933624_noo75o51k,1754891933624,1754891933852,,1754891933931,1754891934152,528,228,,,79,221
msg_1754891938639_wpnt83t3o,1754891938639,1754891938860,,1754891938923,1754891939154,515,221,,,63,231
msg_1754891943644_61mrlomck,1754891943644,1754891943903,,1754891943953,1754891944174,530,259,,,50,221
msg_1754891948654_asasaszt8,1754891948654,1754891948876,,1754891948958,1754891949184,530,222,,,82,226
msg_1754891953658_izucropc7,1754891953658,1754891953881,,1754891953937,1754891954166,508,223,,,56,229
msg_1754891958670_4of8delfv,1754891958670,1754891958891,,1754891958943,1754891959169,499,221,,,52,226
msg_1754891963675_wgvx1mpdl,1754891963675,1754891963897,,1754891963946,1754891964169,494,222,,,49,223
msg_1754891968681_uxr180yk7,1754891968681,1754891968906,,1754891968961,1754891969183,502,225,,,55,222
msg_1754891973684_mx5kjxatm,1754891973684,1754891973902,,1754891974058,1754891974280,596,218,,,156,222
msg_1754891978689_c33gmsd56,1754891978689,1754891978906,,1754891978958,1754891979182,493,217,,,52,224
msg_1754891983690_xdqi163jl,1754891983690,1754891983911,,1754891983963,1754891984185,495,221,,,52,222
msg_1754891988693_hvhzksmje,1754891988693,1754891988913,,1754891988967,1754891989191,498,220,,,54,224
msg_1754891993698_ejozhmxm0,1754891993698,1754891993919,,1754891993968,1754891994196,498,221,,,49,228
msg_1754891998705_ka5as7b2p,1754891998705,1754891998922,,1754891998966,1754891999189,484,217,,,44,223
msg_1754892003705_8z2j74eri,1754892003705,1754892003924,,1754892003976,1754892004202,497,219,,,52,226
msg_1754892008706_gccqdv1pq,1754892008706,1754892008927,,1754892009012,1754892009236,530,221,,,85,224
msg_1754892013713_9y2wmkv4o,1754892013713,1754892013934,,1754892013981,1754892014209,496,221,,,47,228
msg_1754892018726_vhtx4zqi6,1754892018726,1754892018943,,1754892018996,1754892019222,496,217,,,53,226
msg_1754892023737_5h7z1833o,1754892023737,1754892023956,,1754892024040,1754892024261,524,219,,,84,221
msg_1754892028742_z42ycfcxi,1754892028742,1754892028962,,1754892029016,1754892029240,498,220,,,54,224
msg_1754892033753_a6b9rnqf1,1754892033753,1754892033972,,1754892034017,1754892034239,486,219,,,45,222
msg_1754892038759_d8xrxw8yn,1754892038759,1754892038982,,1754892039065,1754892039292,533,223,,,83,227
msg_1754892043762_1a2m64pn1,1754892043762,1754892043984,,1754892044039,1754892044261,499,222,,,55,222
msg_1754892048763_y4zylbjwo,1754892048763,1754892048981,,1754892049072,1754892049296,533,218,,,91,224
msg_1754892053766_04x7lapdt,1754892053766,1754892053987,,1754892054041,1754892054265,499,221,,,54,224
msg_1754892058768_npty52ute,1754892058768,1754892058988,,1754892059040,1754892059260,492,220,,,52,220
msg_1754892063780_rrcov7zzf,1754892063780,1754892064002,,1754892064045,1754892064268,488,222,,,43,223
msg_1754892068792_t7crbkmeo,1754892068792,1754892069013,,1754892069066,1754892069292,500,221,,,53,226
msg_1754892073795_vhs7newzm,1754892073795,1754892074018,,1754892074071,1754892074292,497,223,,,53,221
msg_1754892078800_f6czq7chl,1754892078800,1754892079020,,1754892079175,1754892079400,600,220,,,155,225
msg_1754892083800_vxily6lyo,1754892083800,1754892084023,,1754892084071,1754892084325,525,223,,,48,254
msg_1754892088810_0c07uvuwd,1754892088810,1754892089032,,1754892089078,1754892089301,491,222,,,46,223
msg_1754892093817_fgigdoqhj,1754892093817,1754892094035,,1754892094089,1754892094314,497,218,,,54,225
msg_1754892098832_3ll0pijma,1754892098832,1754892099055,,1754892099103,1754892099327,495,223,,,48,224
msg_1754892103834_pq0oc8mua,1754892103834,1754892104057,,1754892104108,1754892104329,495,223,,,51,221
msg_1754892108835_vkctwme1o,1754892108835,1754892109054,,1754892109110,1754892109334,499,219,,,56,224
msg_1754892113840_9usn87bcl,1754892113840,1754892114063,,1754892114116,1754892114340,500,223,,,53,224
msg_1754892118848_x7kwgzx55,1754892118848,1754892119068,,1754892119124,1754892119345,497,220,,,56,221
msg_1754892123851_wo62398l0,1754892123851,1754892124068,,1754892124122,1754892124347,496,217,,,54,225
msg_1754892128856_eelbx1rps,1754892128856,1754892129075,,1754892129128,1754892129348,492,219,,,53,220
msg_1754892133859_jsm998k6o,1754892133859,1754892134082,,1754892134164,1754892134388,529,223,,,82,224
msg_1754892138865_cf2n1fcex,1754892138865,1754892139086,,1754892139171,1754892139394,529,221,,,85,223
msg_1754892143868_g0wy80odc,1754892143868,1754892144088,,1754892144136,1754892144361,493,220,,,48,225
msg_1754892148879_liq2z3flq,1754892148879,1754892149101,,1754892149147,1754892149373,494,222,,,46,226
msg_1754892153882_bzf8ddpn3,1754892153882,1754892154100,,1754892154187,1754892154410,528,218,,,87,223
msg_1754892158896_vjevp82i8,1754892158896,1754892159117,,1754892159163,1754892159385,489,221,,,46,222
msg_1754892163900_velk40cxm,1754892163900,1754892164123,,1754892164177,1754892164403,503,223,,,54,226
