messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1755156559550_twferqw13,1755156559550,1755156559024,,1755156559922,1755156560143,593,-526,,,898,221
msg_1755156562061_hmvnbybv0,1755156562061,1755156561536,,1755156562403,1755156562707,646,-525,,,867,304
msg_1755156564568_zjhlqcvd6,1755156564568,1755156564046,,1755156565004,1755156565229,661,-522,,,958,225
msg_1755156567074_bpce97h71,1755156567074,1755156566555,,1755156567455,1755156567676,602,-519,,,900,221
msg_1755156569575_bcwopmhfg,1755156569575,1755156569050,,1755156570092,1755156570321,746,-525,,,1042,229
msg_1755156572076_wj9xnz3sq,1755156572076,1755156571553,,1755156572481,1755156572703,627,-523,,,928,222
msg_1755156574577_tul6fmruz,1755156574577,1755156574076,,1755156575006,1755156575228,651,-501,,,930,222
msg_1755156577077_kq5n04tvn,1755156577077,1755156576558,,1755156577478,1755156577702,625,-519,,,920,224
msg_1755156579584_dp9kumv8i,1755156579584,1755156579058,,1755156580061,1755156580285,701,-526,,,1003,224
msg_1755156582085_l37b8a1y3,1755156582085,1755156581561,,1755156582421,1755156582650,565,-524,,,860,229
msg_1755156584597_haueji53s,1755156584597,1755156584075,,1755156585012,1755156585235,638,-522,,,937,223
msg_1755156587099_zp7znrwgh,1755156587099,1755156586574,,1755156587430,1755156587654,555,-525,,,856,224
msg_1755156589613_yidchyp4m,1755156589613,1755156589090,,1755156590001,1755156590227,614,-523,,,911,226
msg_1755156592117_z39qjontz,1755156592117,1755156591594,,1755156592490,1755156592717,600,-523,,,896,227
msg_1755156594621_tq0jn9nfo,1755156594621,1755156594096,,1755156594991,1755156595218,597,-525,,,895,227
msg_1755156597131_qboqrwzsr,1755156597131,1755156596608,,1755156597467,1755156597691,560,-523,,,859,224
msg_1755156599642_2dseal8jg,1755156599642,1755156599119,,1755156599981,1755156600205,563,-523,,,862,224
msg_1755156602147_riz5tjaff,1755156602147,1755156601623,,1755156602487,1755156602708,561,-524,,,864,221
msg_1755156604649_gcu6up35q,1755156604649,1755156604130,,1755156604995,1755156605220,571,-519,,,865,225
msg_1755156607152_c284p38i8,1755156607152,1755156606631,,1755156607490,1755156607719,567,-521,,,859,229
msg_1755156609653_5yf2txff9,1755156609653,1755156609128,,1755156610015,1755156610235,582,-525,,,887,220
msg_1755156612160_6zki6qzjk,1755156612160,1755156611637,,1755156612512,1755156612734,574,-523,,,875,222
msg_1755156614665_0mxsjyvy8,1755156614665,1755156614144,,1755156615066,1755156615287,622,-521,,,922,221
msg_1755156617168_6zlupnarh,1755156617168,1755156616644,,1755156617499,1755156617722,554,-524,,,855,223
msg_1755156619680_0hnu9shhl,1755156619680,1755156619157,,1755156620097,1755156620318,638,-523,,,940,221
msg_1755156622184_x8v19ek4t,1755156622184,1755156621662,,1755156622518,1755156622742,558,-522,,,856,224
msg_1755156624684_0b9aub71l,1755156624684,1755156624161,,1755156625105,1755156625328,644,-523,,,944,223
msg_1755156627191_c5uwdggzl,1755156627191,1755156626670,,1755156627537,1755156627758,567,-521,,,867,221
msg_1755156629703_4j9fxp8br,1755156629703,1755156629181,,1755156630102,1755156630325,622,-522,,,921,223
msg_1755156632216_gq6z8sr5o,1755156632216,1755156631697,,1755156632587,1755156632810,594,-519,,,890,223
msg_1755156634730_d39ra2a3g,1755156634730,1755156634210,,1755156635097,1755156635320,590,-520,,,887,223
msg_1755156637245_78kt434ad,1755156637245,1755156636720,,1755156637580,1755156637801,556,-525,,,860,221
msg_1755156639757_buxb3e3y6,1755156639757,1755156639232,,1755156640174,1755156640396,639,-525,,,942,222
msg_1755156642259_hewddn78c,1755156642259,1755156641735,,1755156642599,1755156642824,565,-524,,,864,225
msg_1755156644765_e9r4fcseg,1755156644765,1755156644239,,1755156645191,1755156645415,650,-526,,,952,224
msg_1755156647280_5pxsva7sz,1755156647280,1755156646759,,1755156647617,1755156647842,562,-521,,,858,225
msg_1755156649794_g40c9kedf,1755156649794,1755156649274,,1755156650235,1755156650462,668,-520,,,961,227
msg_1755156652298_w8b4t0wx6,1755156652298,1755156651775,,1755156652682,1755156652905,607,-523,,,907,223
msg_1755156654806_kw426qixk,1755156654806,1755156654280,,1755156655197,1755156655420,614,-526,,,917,223
msg_1755156657310_7jg0fjoeq,1755156657310,1755156656793,,1755156657648,1755156657872,562,-517,,,855,224
msg_1755156659812_mazyeyupv,1755156659813,1755156659291,,1755156660211,1755156660439,626,-522,,,920,228
msg_1755156662328_yz9odh7qp,1755156662328,1755156661806,,1755156662691,1755156662918,590,-522,,,885,227
msg_1755156664834_wylzm1jxv,1755156664834,1755156664308,,1755156665203,1755156665427,593,-526,,,895,224
msg_1755156667340_ciz4v38mq,1755156667340,1755156666814,,1755156667693,1755156667915,575,-526,,,879,222
msg_1755156669840_9sy6pj84a,1755156669840,1755156669318,,1755156670200,1755156670424,584,-522,,,882,224
msg_1755156672345_q4c9uo8os,1755156672345,1755156671839,,1755156672706,1755156672933,588,-506,,,867,227
msg_1755156674857_rfyszl3ta,1755156674857,1755156674332,,1755156675202,1755156675425,568,-525,,,870,223
msg_1755156677363_jaq3w1ce4,1755156677363,1755156676840,,1755156677708,1755156677930,567,-523,,,868,222
msg_1755156679874_p2etoar59,1755156679874,1755156679350,,1755156680314,1755156680542,668,-524,,,964,228
msg_1755156682389_9iq32br3n,1755156682389,1755156681866,,1755156682729,1755156682962,573,-523,,,863,233
msg_1755156684892_tapnbux7p,1755156684892,1755156684374,,1755156685295,1755156685518,626,-518,,,921,223
msg_1755156687393_csnnigapb,1755156687393,1755156686870,,1755156687732,1755156687958,565,-523,,,862,226
msg_1755156689895_b01e1ylfp,1755156689895,1755156689373,,1755156690347,1755156690575,680,-522,,,974,228
msg_1755156692396_zr8xl946f,1755156692396,1755156691875,,1755156692738,1755156692965,569,-521,,,863,227
msg_1755156694901_q2s2ujk6m,1755156694901,1755156694374,,1755156695299,1755156695524,623,-527,,,925,225
msg_1755156697401_umd2vofzi,1755156697401,1755156696876,,1755156697747,1755156697968,567,-525,,,871,221
msg_1755156699901_963dqf2r7,1755156699901,1755156699377,,1755156700306,1755156700530,629,-524,,,929,224
msg_1755156702406_4jc8pb7pq,1755156702406,1755156701883,,1755156702743,1755156702972,566,-523,,,860,229
msg_1755156704906_352t6kit1,1755156704906,1755156704379,,1755156705304,1755156705529,623,-527,,,925,225
msg_1755156707410_4akgd9hu2,1755156707410,1755156706886,,1755156707750,1755156707973,563,-524,,,864,223
msg_1755156709915_a7gwl9vnr,1755156709915,1755156709391,,1755156710310,1755156710536,621,-524,,,919,226
msg_1755156712428_r7z1dfmoo,1755156712428,1755156711905,,1755156712783,1755156713009,581,-523,,,878,226
msg_1755156714928_whvepzg5t,1755156714928,1755156714402,,1755156715298,1755156715520,592,-526,,,896,222
msg_1755156717431_6blv3wbj2,1755156717431,1755156716905,,1755156717799,1755156718023,592,-526,,,894,224
msg_1755156719941_i8uuek0hw,1755156719941,1755156719414,,1755156720371,1755156720593,652,-527,,,957,222
msg_1755156722455_hzcpthmfj,1755156722455,1755156721932,,1755156722800,1755156723023,568,-523,,,868,223
msg_1755156724959_jgr7t03ql,1755156724959,1755156724437,,1755156725386,1755156725610,651,-522,,,949,224
msg_1755156727474_2evkda4xp,1755156727474,1755156726949,,1755156727889,1755156728216,742,-525,,,940,327
msg_1755156729974_rwcqkcm31,1755156729975,1755156729451,,1755156730394,1755156730616,641,-524,,,943,222
msg_1755156732485_0zse2qkao,1755156732485,1755156731962,,1755156732881,1755156733107,622,-523,,,919,226
msg_1755156734994_jnvosbvv9,1755156734994,1755156734469,,1755156735394,1755156735619,625,-525,,,925,225
msg_1755156737507_zsg7uqqt4,1755156737507,1755156736982,,1755156737844,1755156738071,564,-525,,,862,227
msg_1755156740011_7pt4c0xrd,1755156740011,1755156739489,,1755156740398,1755156740624,613,-522,,,909,226
msg_1755156742513_lvavac3qv,1755156742513,1755156741993,,1755156742923,1755156743147,634,-520,,,930,224
msg_1755156745027_hl274jh3z,1755156745027,1755156744501,,1755156745400,1755156745626,599,-526,,,899,226
msg_1755156747528_mt5wrtesg,1755156747528,1755156747007,,1755156747904,1755156748128,600,-521,,,897,224
msg_1755156750035_3puuezodi,1755156750035,1755156749515,,1755156750401,1755156750625,590,-520,,,886,224
msg_1755156752537_lyywesnuu,1755156752537,1755156752025,,1755156752958,1755156753182,645,-512,,,933,224
msg_1755156755049_08ssrp4ac,1755156755049,1755156754525,,1755156755402,1755156755624,575,-524,,,877,222
msg_1755156757559_058i6cfwd,1755156757559,1755156757032,,1755156757929,1755156758150,591,-527,,,897,221
msg_1755156760075_jagxu1xmd,1755156760075,1755156759553,,1755156760542,1755156760767,692,-522,,,989,225
msg_1755156762575_k7y52hef5,1755156762575,1755156762055,,1755156762917,1755156763149,574,-520,,,862,232
msg_1755156765083_59so23u6f,1755156765083,1755156764557,,1755156765519,1755156765766,683,-526,,,962,247
msg_1755156767584_somd35qpt,1755156767584,1755156767059,,1755156768012,1755156768236,652,-525,,,953,224
msg_1755156770086_kkoe60e2h,1755156770086,1755156769566,,1755156770498,1755156770721,635,-520,,,932,223
msg_1755156772601_xsdaxnce9,1755156772601,1755156772077,,1755156772956,1755156773183,582,-524,,,879,227
msg_1755156775111_01nz418m5,1755156775111,1755156774587,,1755156775508,1755156775738,627,-524,,,921,230
msg_1755156777623_k7pcnnat5,1755156777623,1755156777099,,1755156777991,1755156778213,590,-524,,,892,222
msg_1755156780131_mhajdazpg,1755156780131,1755156779606,,1755156780501,1755156780727,596,-525,,,895,226
msg_1755156782635_y1yh6zedv,1755156782635,1755156782112,,1755156782967,1755156783189,554,-523,,,855,222
msg_1755156785138_e41zuh7v2,1755156785138,1755156784618,,1755156785589,1755156785822,684,-520,,,971,233
msg_1755156787640_9ugw3mcdw,1755156787640,1755156787114,,1755156788080,1755156788305,665,-526,,,966,225
msg_1755156790142_rw8vwwvru,1755156790142,1755156789619,,1755156790516,1755156790738,596,-523,,,897,222
msg_1755156792656_9e1b9pcp9,1755156792656,1755156792133,,1755156792989,1755156793214,558,-523,,,856,225
msg_1755156795157_fgesaxnix,1755156795157,1755156794637,,1755156795570,1755156795797,640,-520,,,933,227
msg_1755156797660_rzz4yvcsx,1755156797660,1755156797134,,1755156798082,1755156798304,644,-526,,,948,222
msg_1755156800166_09zrca4fh,1755156800166,1755156799644,,1755156800565,1755156800789,623,-522,,,921,224
msg_1755156802676_mz7qn5abz,1755156802676,1755156802151,,1755156803082,1755156803305,629,-525,,,931,223
msg_1755156805180_e163kkpk4,1755156805180,1755156804659,,1755156805622,1755156805846,666,-521,,,963,224
msg_1755156807694_17nqrw51t,1755156807694,1755156807172,,1755156808127,1755156808348,654,-522,,,955,221
msg_1755156810204_fn8tiingm,1755156810204,1755156809681,,1755156810611,1755156810838,634,-523,,,930,227
msg_1755156812708_k3p78gmja,1755156812708,1755156812190,,1755156813081,1755156813306,598,-518,,,891,225
msg_1755156815222_jfxhzqj8y,1755156815222,1755156814697,,1755156815600,1755156815826,604,-525,,,903,226
msg_1755156817735_5moc3bhob,1755156817735,1755156817207,,1755156818296,1755156818521,786,-528,,,1089,225
msg_1755156820234_9y9lv86ef,1755156820234,1755156819709,,1755156820634,1755156820856,622,-525,,,925,222
msg_1755156822749_m1ivwnbg8,1755156822749,1755156822228,,1755156823119,1755156823345,596,-521,,,891,226
msg_1755156825258_yqxs619ew,1755156825258,1755156824732,,1755156825679,1755156825901,643,-526,,,947,222
msg_1755156827761_7mxhy3g95,1755156827761,1755156827236,,1755156828284,1755156828535,774,-525,,,1048,251
msg_1755156830276_9fkwvkeav,1755156830276,1755156829752,,1755156830705,1755156830932,656,-524,,,953,227
msg_1755156832786_bz345n85o,1755156832786,1755156832262,,1755156833184,1755156833412,626,-524,,,922,228
msg_1755156835292_40j9h9bxx,1755156835292,1755156834768,,1755156835697,1755156835921,629,-524,,,929,224
msg_1755156837806_1v2dhhlfb,1755156837806,1755156837284,,1755156838394,1755156838622,816,-522,,,1110,228
msg_1755156840319_x3ydpkonw,1755156840319,1755156839794,,1755156840696,1755156840918,599,-525,,,902,222
msg_1755156842823_idjjh38ar,1755156842823,1755156842304,,1755156843171,1755156843394,571,-519,,,867,223
msg_1755156845328_5o5ooacne,1755156845328,1755156844804,,1755156845699,1755156845922,594,-524,,,895,223
msg_1755156847829_d52tazj1g,1755156847829,1755156847313,,1755156848489,1755156848711,882,-516,,,1176,222
msg_1755156850337_71xwg6a9q,1755156850337,1755156849819,,1755156850693,1755156850913,576,-518,,,874,220
msg_1755156852838_2sjx2u9bz,1755156852838,1755156852316,,1755156853192,1755156853415,577,-522,,,876,223
msg_1755156855343_mij19vn5v,1755156855343,1755156854822,,1755156855694,1755156855915,572,-521,,,872,221
msg_1755156857844_lnvcsip7k,1755156857844,1755156857323,,1755156858389,1755156858613,769,-521,,,1066,224
msg_1755156860357_97yvcefkw,1755156860357,1755156859837,,1755156860872,1755156861094,737,-520,,,1035,222
msg_1755156862870_6apzzzell,1755156862870,1755156862344,,1755156863235,1755156863461,591,-526,,,891,226
msg_1755156865371_kbkcy57as,1755156865371,1755156864845,,1755156865786,1755156866010,639,-526,,,941,224
msg_1755156867877_tzv15ai9b,1755156867877,1755156867351,,1755156868394,1755156868616,739,-526,,,1043,222
msg_1755156870378_7kjdnxatr,1755156870378,1755156869853,,1755156870802,1755156871028,650,-525,,,949,226
msg_1755156872886_evx52sjw5,1755156872886,1755156872361,,1755156873240,1755156873466,580,-525,,,879,226
msg_1755156875393_04e83hr03,1755156875393,1755156874871,,1755156875739,1755156875962,569,-522,,,868,223
msg_1755156877892_ollp9m0wj,1755156877892,1755156877371,,1755156878398,1755156878623,731,-521,,,1027,225
msg_1755156880398_rtgnr13l5,1755156880398,1755156879874,,1755156880794,1755156881015,617,-524,,,920,221
msg_1755156882901_0n9ub1cee,1755156882901,1755156882379,,1755156883246,1755156883473,572,-522,,,867,227
msg_1755156885417_ejkkukqdq,1755156885417,1755156884893,,1755156885803,1755156886031,614,-524,,,910,228
msg_1755156887931_dzbs4m6td,1755156887931,1755156887410,,1755156888395,1755156888618,687,-521,,,985,223
msg_1755156890435_xo6voeuch,1755156890435,1755156889919,,1755156890800,1755156891028,593,-516,,,881,228
msg_1755156892950_03vzslf3b,1755156892950,1755156892425,,1755156893313,1755156893538,588,-525,,,888,225
msg_1755156895456_pop9qdly9,1755156895456,1755156894934,,1755156895808,1755156896032,576,-522,,,874,224
msg_1755156897968_igwjy8kdy,1755156897968,1755156897450,,1755156898492,1755156898716,748,-518,,,1042,224
msg_1755156900473_g2i2vaf7a,1755156900473,1755156899950,,1755156900886,1755156901111,638,-523,,,936,225
msg_1755156902977_nwpg6vg90,1755156902977,1755156902458,,1755156903349,1755156903574,597,-519,,,891,225
msg_1755156905478_s53sp4e4t,1755156905478,1755156904957,,1755156905906,1755156906128,650,-521,,,949,222
msg_1755156907985_0mkrhbj1h,1755156907985,1755156907459,,1755156908404,1755156908631,646,-526,,,945,227
msg_1755156910486_juvp7n4gp,1755156910486,1755156909964,,1755156910897,1755156911128,642,-522,,,933,231
msg_1755156912992_rhivo9fph,1755156912992,1755156912474,,1755156913384,1755156913611,619,-518,,,910,227
msg_1755156915494_rmd2sovdp,1755156915494,1755156914972,,1755156916381,1755156916605,1111,-522,,,1409,224
msg_1755156917996_10gq3nht5,1755156917996,1755156917473,,1755156918401,1755156918634,638,-523,,,928,233
msg_1755156920501_n99ej0qxb,1755156920501,1755156919980,,1755156920900,1755156921126,625,-521,,,920,226
msg_1755156923015_g0y4pfxhh,1755156923015,1755156922490,,1755156923382,1755156923609,594,-525,,,892,227
msg_1755156925519_5wfawlter,1755156925520,1755156924999,,1755156925903,1755156926130,610,-521,,,904,227
msg_1755156928031_s4phezn9j,1755156928031,1755156927511,,1755156928392,1755156928621,590,-520,,,881,229
msg_1755156930543_x6duvh0mb,1755156930543,1755156930016,,1755156931090,1755156931322,779,-527,,,1074,232
msg_1755156933057_xkbrltg7v,1755156933057,1755156932535,,1755156933488,1755156933711,654,-522,,,953,223
msg_1755156935563_gqu2o5jgc,1755156935563,1755156935043,,1755156935933,1755156936158,595,-520,,,890,225
msg_1755156938072_hgi5np6sx,1755156938072,1755156937549,,1755156938495,1755156938724,652,-523,,,946,229
msg_1755156940576_j4ygt27rl,1755156940576,1755156940053,,1755156940906,1755156941132,556,-523,,,853,226
msg_1755156943083_9lajgmhqt,1755156943083,1755156942558,,1755156943529,1755156943760,677,-525,,,971,231
msg_1755156945597_jg90ficrv,1755156945597,1755156945073,,1755156945925,1755156946147,550,-524,,,852,222
msg_1755156948101_ipx7y8kgq,1755156948101,1755156947580,,1755156948497,1755156948724,623,-521,,,917,227
msg_1755156950602_v833gzmr4,1755156950602,1755156950083,,1755156950986,1755156951211,609,-519,,,903,225
msg_1755156953104_pjgizhmt2,1755156953104,1755156952581,,1755156953797,1755156954019,915,-523,,,1216,222
msg_1755156955607_s6obb33er,1755156955607,1755156955084,,1755156955941,1755156956165,558,-523,,,857,224
msg_1755156958113_jbbkrg457,1755156958113,1755156957596,,1755156958501,1755156958723,610,-517,,,905,222
