messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1755076931485_ym6k14ri1,1755076931485,1755076930467,1755076930539,1755076931829,1755076932054,569,-1018,72,72,1290,225
msg_1755076933994_surv9k002,1755076933994,1755076932967,1755076933091,1755076934381,1755076934604,610,-1027,124,124,1290,223
msg_1755076936502_8fy1ahee9,1755076936502,1755076935480,1755076935697,1755076936987,1755076937213,711,-1022,217,217,1290,226
msg_1755076939009_qc4gyhunl,1755076939009,1755076937983,1755076938217,1755076939506,1755076939727,718,-1026,234,234,1289,221
msg_1755076941518_eomjp0msk,1755076941518,1755076940487,1755076940550,1755076941840,1755076942064,546,-1031,63,63,1290,224
msg_1755076944029_vt45hhsem,1755076944029,1755076943001,1755076943097,1755076944386,1755076944612,583,-1028,96,96,1289,226
msg_1755076946537_ok89byf43,1755076946537,1755076945508,1755076945574,1755076946864,1755076947086,549,-1029,66,66,1290,222
msg_1755076949039_qq92fdxnk,1755076949039,1755076948016,1755076948097,1755076949387,1755076949610,571,-1023,81,81,1290,223
msg_1755076951552_5qkv4c8wy,1755076951552,1755076950530,1755076950604,1755076951894,1755076952116,564,-1022,74,74,1290,222
msg_1755076954056_a4pdo963n,1755076954056,1755076953029,1755076953172,1755076954462,1755076954692,636,-1027,143,143,1290,230
msg_1755076956566_iglg1av2k,1755076956566,1755076955540,1755076955599,1755076956889,1755076957112,546,-1026,59,59,1290,223
msg_1755076959075_zss7hrpsx,1755076959075,1755076958044,1755076958198,1755076959488,1755076959710,635,-1031,154,154,1290,222
msg_1755076961581_mtriyyuoh,1755076961581,1755076960553,1755076960619,1755076961909,1755076962130,549,-1028,66,66,1290,221
msg_1755076964090_7xnz1lv9j,1755076964090,1755076963068,1755076963191,1755076964481,1755076964703,613,-1022,123,123,1290,222
msg_1755076966595_ysevkn6xd,1755076966595,1755076965570,1755076965640,1755076966930,1755076967154,559,-1025,70,70,1290,224
msg_1755076969108_9tqwe2lb3,1755076969108,1755076968084,1755076968194,1755076969484,1755076969711,603,-1024,110,110,1290,227
msg_1755076971622_2aco3pwwg,1755076971622,1755076970594,1755076970652,1755076971942,1755076972164,542,-1028,58,58,1290,222
msg_1755076974126_q8wu6wfsp,1755076974126,1755076973097,1755076973193,1755076974483,1755076974706,580,-1029,96,96,1290,223
msg_1755076976634_2phhfxmt6,1755076976634,1755076975608,1755076975672,1755076976962,1755076977191,557,-1026,64,64,1290,229
msg_1755076979140_ezlfalb6z,1755076979140,1755076978121,1755076978270,1755076979560,1755076979781,641,-1019,149,149,1290,221
msg_1755076981652_arjkbp5jf,1755076981652,1755076980629,1755076980697,1755076981986,1755076982212,560,-1023,68,68,1289,226
msg_1755076984166_yvop1mseq,1755076984166,1755076983140,1755076983288,1755076984578,1755076984803,637,-1026,148,148,1290,225
msg_1755076986670_vh906rdvj,1755076986670,1755076985638,1755076985701,1755076986991,1755076987212,542,-1032,63,63,1290,221
msg_1755076989183_p3bz56mhc,1755076989183,1755076988152,1755076988325,1755076989615,1755076989839,656,-1031,173,173,1290,224
msg_1755076991698_uhmvl4bjb,1755076991698,1755076990675,1755076990781,1755076992070,1755076992293,595,-1023,106,106,1289,223
msg_1755076994204_xm32x5j8d,1755076994204,1755076993182,1755076993290,1755076994580,1755076994799,595,-1022,108,108,1290,219
msg_1755076996717_7mukyfqdg,1755076996717,1755076995687,1755076995833,1755076997123,1755076997347,630,-1030,146,146,1290,224
msg_1755076999230_mxri4z5no,1755076999230,1755076998206,1755076998307,1755076999596,1755076999821,591,-1024,101,101,1289,225
msg_1755077001744_5faczxmy9,1755077001744,1755077000717,1755077000777,1755077002067,1755077002290,546,-1027,60,60,1290,223
msg_1755077004249_1p89lwqal,1755077004249,1755077003218,1755077003390,1755077004679,1755077004908,659,-1031,172,172,1289,229
msg_1755077006750_ae4pjzpis,1755077006750,1755077005719,1755077005807,1755077007097,1755077007317,567,-1031,88,88,1290,220
msg_1755077009255_6mgs98ajk,1755077009255,1755077008225,1755077008388,1755077009679,1755077009904,649,-1030,163,163,1291,225
msg_1755077011766_u55rchy5u,1755077011766,1755077010747,1755077010801,1755077012091,1755077012316,550,-1019,54,54,1290,225
msg_1755077014278_i419zrwcx,1755077014278,1755077013253,1755077013384,1755077014674,1755077014898,620,-1025,131,131,1290,224
msg_1755077016783_w5w8o1see,1755077016783,1755077015764,1755077015876,1755077017166,1755077017397,614,-1019,112,112,1290,231
msg_1755077019293_l0etnne6q,1755077019293,1755077018264,1755077018393,1755077019682,1755077019903,610,-1029,129,129,1289,221
msg_1755077021803_lzngyrs1a,1755077021803,1755077020777,1755077020835,1755077022124,1755077022347,544,-1026,58,58,1289,223
msg_1755077024317_0cd0of3rp,1755077024317,1755077023293,1755077023391,1755077024681,1755077024906,589,-1024,98,98,1290,225
msg_1755077026824_ead4ghajm,1755077026824,1755077025798,1755077025880,1755077027170,1755077027391,567,-1026,82,82,1290,221
msg_1755077029331_9x8elrff1,1755077029331,1755077028308,1755077028391,1755077029681,1755077029906,575,-1023,83,83,1290,225
msg_1755077031837_fcsiw5uju,1755077031837,1755077030813,1755077030875,1755077032164,1755077032390,553,-1024,62,62,1289,226
msg_1755077034344_q2yt11vb3,1755077034344,1755077033317,1755077033394,1755077034683,1755077034905,561,-1027,77,77,1289,222
msg_1755077036850_fc8bcu25b,1755077036850,1755077035829,1755077035909,1755077037199,1755077037420,570,-1021,80,80,1290,221
msg_1755077039353_9aoeq4sz1,1755077039353,1755077038323,1755077038482,1755077039772,1755077039995,642,-1030,159,159,1290,223
msg_1755077041863_9l5x7xqku,1755077041863,1755077040836,1755077040895,1755077042185,1755077042409,546,-1027,59,59,1290,224
msg_1755077044373_meag3hwwj,1755077044373,1755077043348,1755077043507,1755077044797,1755077045023,650,-1025,159,159,1290,226
msg_1755077046878_6t2km0iqh,1755077046878,1755077045856,1755077045917,1755077047206,1755077047427,549,-1022,61,61,1289,221
msg_1755077049390_1mhr89va2,1755077049390,1755077048365,1755077048504,1755077049794,1755077050016,626,-1025,139,139,1290,222
msg_1755077051901_p98156fyf,1755077051901,1755077050878,1755077050975,1755077052265,1755077052487,586,-1023,97,97,1290,222
msg_1755077054407_crwg87nwp,1755077054407,1755077053380,1755077053494,1755077054784,1755077055004,597,-1027,114,114,1290,220
msg_1755077056912_mjdcv00os,1755077056912,1755077055886,1755077055946,1755077057236,1755077057458,546,-1026,60,60,1290,222
msg_1755077059422_6p8es8vye,1755077059422,1755077058397,1755077058464,1755077059754,1755077059979,557,-1025,67,67,1290,225
msg_1755077061924_s65fvaw7e,1755077061924,1755077060902,1755077060972,1755077062261,1755077062485,561,-1022,70,70,1289,224
msg_1755077064432_5p9j7bra7,1755077064432,1755077063404,1755077063484,1755077064774,1755077064996,564,-1028,80,80,1290,222
msg_1755077066939_rvigoyyu1,1755077066939,1755077065908,1755077065991,1755077067281,1755077067503,564,-1031,83,83,1290,222
msg_1755077069452_9unbbw4rh,1755077069452,1755077068426,1755077068660,1755077069950,1755077070176,724,-1026,234,234,1290,226
msg_1755077071956_2ewjqrpcn,1755077071956,1755077070930,1755077071112,1755077072401,1755077072625,669,-1026,182,182,1289,224
msg_1755077074459_6nyi8xl5y,1755077074459,1755077073430,1755077073716,1755077075005,1755077075229,770,-1029,286,286,1289,224
msg_1755077076963_3gvkytbn3,1755077076963,1755077075932,1755077076025,1755077077316,1755077077541,578,-1031,93,93,1291,225
msg_1755077079468_f93siitta,1755077079468,1755077078442,1755077078582,1755077079872,1755077080095,627,-1026,140,140,1290,223
msg_1755077081977_v8f8j949a,1755077081977,1755077080950,1755077081007,1755077082296,1755077082517,540,-1027,57,57,1289,221
msg_1755077084480_6lp466msd,1755077084480,1755077083454,1755077083592,1755077084882,1755077085106,626,-1026,138,138,1290,224
msg_1755077086988_ezzemo5bf,1755077086988,1755077085965,1755077086036,1755077087326,1755077087552,564,-1023,71,71,1290,226
msg_1755077089496_7eyg3u6up,1755077089496,1755077088469,1755077088608,1755077089898,1755077090121,625,-1027,139,139,1290,223
msg_1755077092002_rj5bifrlj,1755077092002,1755077090980,1755077091039,1755077092329,1755077092552,550,-1022,59,59,1290,223
msg_1755077094506_2iwigep6n,1755077094506,1755077093480,1755077093591,1755077094880,1755077095105,599,-1026,111,111,1289,225
msg_1755077097012_yf5g4sk09,1755077097012,1755077095985,1755077096078,1755077097367,1755077097590,578,-1027,93,93,1289,223
msg_1755077099522_ai6fqcfjj,1755077099522,1755077098499,1755077098683,1755077099973,1755077100193,671,-1023,184,184,1290,220
msg_1755077102030_ham21l9wh,1755077102030,1755077101008,1755077101091,1755077102380,1755077102605,575,-1022,83,83,1289,225
msg_1755077104537_7qi1p5vgq,1755077104537,1755077103513,1755077103588,1755077104878,1755077105104,567,-1024,75,75,1290,226
msg_1755077107043_9q5ynji5s,1755077107043,1755077106020,1755077106083,1755077107373,1755077107598,555,-1023,63,63,1290,225
msg_1755077109546_7bozjdtbq,1755077109546,1755077108518,1755077108584,1755077109874,1755077110100,554,-1028,66,66,1290,226
msg_1755077112054_8kt6tcbv5,1755077112054,1755077111027,1755077111105,1755077112395,1755077112616,562,-1027,78,78,1290,221
msg_1755077114555_feihtspe9,1755077114555,1755077113534,1755077113604,1755077114894,1755077115120,565,-1021,70,70,1290,226
msg_1755077117055_l8tapdrij,1755077117055,1755077116032,1755077116103,1755077117392,1755077117617,562,-1023,71,71,1289,225
msg_1755077119563_jk13e1c6n,1755077119563,1755077118540,1755077118690,1755077119980,1755077120202,639,-1023,150,150,1290,222
msg_1755077122078_tg641gten,1755077122078,1755077121050,1755077121120,1755077122410,1755077122631,553,-1028,70,70,1290,221
msg_1755077124582_lqbkw4qwm,1755077124582,1755077123560,1755077123691,1755077124981,1755077125202,620,-1022,131,131,1290,221
msg_1755077127089_hezdwzr82,1755077127089,1755077126068,1755077126134,1755077127424,1755077127646,557,-1021,66,66,1290,222
msg_1755077197284_y7u99osu9,1755077197284,1755077196260,1755077196481,1755077197770,1755077197989,705,-1024,221,221,1289,219
msg_1755077199786_g78ontk49,1755077199786,1755077198764,1755077198829,1755077200118,1755077200338,552,-1022,65,65,1289,220
msg_1755077202300_uiy0tujne,1755077202301,1755077201275,1755077201383,1755077202672,1755077202894,593,-1026,108,108,1289,222
msg_1755077204809_rrqp8k801,1755077204809,1755077203781,1755077203991,1755077205280,1755077205501,692,-1028,210,210,1289,221
msg_1755077207320_u0l02r764,1755077207320,1755077206351,1755077206924,1755077208213,1755077208441,1121,-969,573,573,1289,228
msg_1755077209820_k4c0i4i15,1755077209820,1755077208794,1755077208918,1755077210207,1755077210427,607,-1026,124,124,1289,220
msg_1755077212326_d6gmc8z7y,1755077212326,1755077211305,1755077211384,1755077212673,1755077212891,565,-1021,79,79,1289,218
msg_1755077214829_i8ndb2pae,1755077214829,1755077213807,1755077213902,1755077215191,1755077215406,577,-1022,95,95,1289,215
msg_1755077217343_570qyupvo,1755077217343,1755077216322,1755077216390,1755077217679,1755077217897,554,-1021,68,68,1289,218
msg_1755077219854_xgaxf68ih,1755077219854,1755077218833,1755077219286,1755077220575,1755077220797,943,-1021,453,453,1289,222
msg_1755077222364_v3owp8tvf,1755077222364,1755077221342,1755077221414,1755077222703,1755077222922,558,-1022,72,72,1289,219
msg_1755077224874_pk03wctss,1755077224874,1755077223854,1755077224000,1755077225289,1755077225508,634,-1020,146,146,1289,219
msg_1755077227383_n5x9xhs9n,1755077227383,1755077226355,1755077226427,1755077227716,1755077227934,551,-1028,72,72,1289,218
msg_1755077229893_1sii4i7cp,1755077229893,1755077228865,1755077229016,1755077230305,1755077230526,633,-1028,151,151,1289,221
msg_1755077232397_19sfnoz0v,1755077232397,1755077231368,1755077231438,1755077232727,1755077232945,548,-1029,70,70,1289,218
msg_1755077234901_ekj7loq3i,1755077234901,1755077233875,1755077233989,1755077235278,1755077235501,600,-1026,114,114,1289,223
msg_1755077237406_9e8wgkgj8,1755077237406,1755077236376,1755077236438,1755077237726,1755077237949,543,-1030,62,62,1288,223
msg_1755077239911_rgetdak9x,1755077239911,1755077238913,1755077238992,1755077240280,1755077240498,587,-998,79,79,1288,218
msg_1755077242422_j60nmkaa2,1755077242422,1755077241402,1755077241478,1755077242767,1755077242989,567,-1020,76,76,1289,222
msg_1755077244925_zlhuc9xlu,1755077244925,1755077243900,1755077244000,1755077245288,1755077245504,579,-1025,100,100,1288,216
msg_1755077247429_zukekezsc,1755077247429,1755077246401,1755077246468,1755077247756,1755077247975,546,-1028,67,67,1288,219
msg_1755077249932_cepk8nu93,1755077249932,1755077248910,1755077248986,1755077250275,1755077250492,560,-1022,76,76,1289,217
msg_1755077252442_wi4hgeryi,1755077252442,1755077251416,1755077251480,1755077252768,1755077252991,549,-1026,64,64,1288,223
msg_1755077254945_gomm429jq,1755077254945,1755077253920,1755077254063,1755077255351,1755077255572,627,-1025,143,143,1288,221
msg_1755077257454_jdava9acg,1755077257454,1755077256431,1755077256490,1755077257779,1755077257999,545,-1023,59,59,1289,220
msg_1755077259956_8ttoq39ze,1755077259956,1755077258931,1755077259063,1755077260351,1755077260569,613,-1025,132,132,1288,218
msg_1755077262456_7rjsbqah5,1755077262456,1755077261434,1755077261498,1755077262786,1755077263009,553,-1022,64,64,1288,223
msg_1755077264958_i1ue7bl1d,1755077264958,1755077263932,1755077264064,1755077265352,1755077265574,616,-1026,132,132,1288,222
msg_1755077267466_dgl1b95s5,1755077267466,1755077266441,1755077266878,1755077268167,1755077268384,918,-1025,437,437,1289,217
msg_1755077269972_4i5skp2ib,1755077269972,1755077268951,1755077269137,1755077270426,1755077270647,675,-1021,186,186,1289,221
msg_1755077272480_hhvcruhxy,1755077272480,1755077271456,1755077271634,1755077272923,1755077273139,659,-1024,178,178,1289,216
msg_1755077274992_zuhgv67bw,1755077274992,1755077273969,1755077274105,1755077275394,1755077275611,619,-1023,136,136,1289,217
msg_1755077277504_scwm596vc,1755077277504,1755077276475,1755077276582,1755077277871,1755077278093,589,-1029,107,107,1289,222
msg_1755077280014_a8blab23z,1755077280014,1755077278990,1755077279102,1755077280394,1755077280612,598,-1024,112,112,1292,218
msg_1755077282523_2ds5pcdp9,1755077282523,1755077281495,1755077281560,1755077282849,1755077283068,545,-1028,65,65,1289,219
msg_1755077285027_5rlqqys1y,1755077285027,1755077284007,1755077284082,1755077285371,1755077285592,565,-1020,75,75,1289,221
msg_1755077287534_344jqhddi,1755077287534,1755077286507,1755077286570,1755077287858,1755077288079,545,-1027,63,63,1288,221
msg_1755077290047_4duvdbcwk,1755077290047,1755077289025,1755077289163,1755077290452,1755077290674,627,-1022,138,138,1289,222
msg_1755077292560_lnh2aj396,1755077292560,1755077291538,1755077291614,1755077292903,1755077293124,564,-1022,76,76,1289,221
msg_1755077295067_ozt6bkzv7,1755077295067,1755077294046,1755077294194,1755077295483,1755077295703,636,-1021,148,148,1289,220
msg_1755077297567_5ev2g4gpc,1755077297567,1755077296545,1755077296604,1755077297892,1755077298109,542,-1022,59,59,1288,217
msg_1755077300074_p3syqur98,1755077300074,1755077299051,1755077299189,1755077300478,1755077300694,620,-1023,138,138,1289,216
msg_1755077302585_8yqdhbp4f,1755077302585,1755077301558,1755077301628,1755077302916,1755077303135,550,-1027,70,70,1288,219
msg_1755077305087_di1v9eifu,1755077305087,1755077304062,1755077304198,1755077305487,1755077305708,621,-1025,136,136,1289,221
msg_1755077307592_t5f7vu15g,1755077307592,1755077306570,1755077306655,1755077307944,1755077308165,573,-1022,85,85,1289,221
msg_1755077310092_4jkb74tsf,1755077310092,1755077309066,1755077309199,1755077310487,1755077310706,614,-1026,133,133,1288,219
msg_1755077312605_2gsa6gfqv,1755077312605,1755077311586,1755077311656,1755077312945,1755077313164,559,-1019,70,70,1289,219
msg_1755077315116_kw494dmqp,1755077315116,1755077314088,1755077314186,1755077315474,1755077315691,575,-1028,98,98,1288,217
msg_1755077317630_92f4owue6,1755077317630,1755077316607,1755077316686,1755077317974,1755077318296,666,-1023,79,79,1288,322
msg_1755077320138_fe7rgh6li,1755077320138,1755077319118,1755077319198,1755077320487,1755077320703,565,-1020,80,80,1289,216
msg_1755077322652_0atfndfqp,1755077322652,1755077321632,1755077321693,1755077322981,1755077323199,547,-1020,61,61,1288,218
msg_1755077325156_nvek65obm,1755077325156,1755077324133,1755077324264,1755077325552,1755077325768,612,-1023,131,131,1288,216
msg_1755077327664_hue8z343u,1755077327664,1755077326635,1755077326885,1755077328174,1755077328393,729,-1029,250,250,1289,219
msg_1755077330176_kvbcvdt3t,1755077330176,1755077329148,1755077329293,1755077330581,1755077330806,630,-1028,145,145,1288,225
msg_1755077332687_condfo3u5,1755077332687,1755077331664,1755077331733,1755077333021,1755077333238,551,-1023,69,69,1288,217
msg_1755077335194_j40kcl7bc,1755077335194,1755077334169,1755077334293,1755077335582,1755077335799,605,-1025,124,124,1289,217
msg_1755077337695_w8h4jm2dq,1755077337695,1755077336668,1755077336746,1755077338034,1755077338252,557,-1027,78,78,1288,218
msg_1755077340196_pv5jgl0si,1755077340196,1755077339171,1755077339289,1755077340578,1755077340797,601,-1025,118,118,1289,219
msg_1755077342703_sxeayq41u,1755077342703,1755077341680,1755077341740,1755077343028,1755077343245,542,-1023,60,60,1288,217
msg_1755077345215_cticfefjl,1755077345215,1755077344192,1755077344299,1755077345588,1755077345805,590,-1023,107,107,1289,217
msg_1755077347724_08jbsok09,1755077347724,1755077346697,1755077346764,1755077348053,1755077348272,548,-1027,67,67,1289,219
msg_1755077350236_rgu84v450,1755077350237,1755077349209,1755077349345,1755077350634,1755077350856,619,-1028,136,136,1289,222
msg_1755077352745_pjguwmewv,1755077352745,1755077351724,1755077351825,1755077353114,1755077353338,593,-1021,101,101,1289,224
msg_1755077355248_vm48jayaq,1755077355248,1755077354230,1755077354365,1755077355653,1755077355877,629,-1018,135,135,1288,224
msg_1755077357757_so5h906uo,1755077357757,1755077356735,1755077356807,1755077358096,1755077358316,559,-1022,72,72,1289,220
msg_1755077360262_59dqfogic,1755077360262,1755077359238,1755077359361,1755077360650,1755077360871,609,-1024,123,123,1289,221
msg_1755077362770_qlyyk4f2v,1755077362770,1755077361748,1755077361821,1755077363110,1755077363326,556,-1022,73,73,1289,216
msg_1755077365279_ojb9t0tdy,1755077365279,1755077364256,1755077364393,1755077365682,1755077365898,619,-1023,137,137,1289,216
msg_1755077367783_2d457uj3b,1755077367783,1755077366753,1755077366839,1755077368127,1755077368343,560,-1030,86,86,1288,216
msg_1755077370289_6u5wc35tf,1755077370289,1755077369265,1755077369417,1755077370706,1755077370926,637,-1024,152,152,1289,220
msg_1755077372799_snlcaj4c6,1755077372799,1755077371774,1755077371854,1755077373143,1755077373361,562,-1025,80,80,1289,218
msg_1755077375312_2n264uqox,1755077375312,1755077374293,1755077374354,1755077375642,1755077375859,547,-1019,61,61,1288,217
msg_1755077377820_h4ackjcs7,1755077377820,1755077376796,1755077376881,1755077378170,1755077378387,567,-1024,85,85,1289,217
msg_1755077380332_no25mrx80,1755077380332,1755077379305,1755077379392,1755077380680,1755077380902,570,-1027,87,87,1288,222
msg_1755077382842_ykyy1c9bp,1755077382842,1755077381818,1755077381885,1755077383174,1755077383391,549,-1024,67,67,1289,217
msg_1755077385355_f86ujlbze,1755077385355,1755077384334,1755077384481,1755077385770,1755077385991,636,-1021,147,147,1289,221
msg_1755077387864_203zbom0r,1755077387864,1755077386842,1755077386976,1755077388265,1755077388481,617,-1022,134,134,1289,216
msg_1755077390378_5q4s62jwe,1755077390378,1755077389348,1755077389509,1755077390797,1755077391014,636,-1030,161,161,1288,217
msg_1755077392887_1w9e7ogy7,1755077392887,1755077391863,1755077391977,1755077393265,1755077393486,599,-1024,114,114,1288,221
msg_1755077395399_y2vlqaxgg,1755077395399,1755077394377,1755077394496,1755077395786,1755077396007,608,-1022,119,119,1290,221
msg_1755077397900_r6pxgzpc5,1755077397900,1755077396873,1755077396949,1755077398237,1755077398455,555,-1027,76,76,1288,218
msg_1755077400405_bjra78htz,1755077400405,1755077399384,1755077399592,1755077400881,1755077401101,696,-1021,208,208,1289,220
msg_1755077402918_6hv875amn,1755077402918,1755077401900,1755077401971,1755077403260,1755077403478,560,-1018,71,71,1289,218
msg_1755077405425_h6fm6qh13,1755077405425,1755077404402,1755077404493,1755077405782,1755077405998,573,-1023,91,91,1289,216
msg_1755077407936_s6388ukbj,1755077407936,1755077406911,1755077407007,1755077408295,1755077408515,579,-1025,96,96,1288,220
msg_1755077410440_86vtjogl1,1755077410440,1755077409411,1755077409555,1755077410844,1755077411065,625,-1029,144,144,1289,221
msg_1755077412953_h46bsgypl,1755077412953,1755077411929,1755077411994,1755077413282,1755077413499,546,-1024,65,65,1288,217
msg_1755077415461_y9rdrdra2,1755077415461,1755077414441,1755077414591,1755077415879,1755077416099,638,-1020,150,150,1288,220
msg_1755077417966_ru31frbf0,1755077417966,1755077416941,1755077417023,1755077418312,1755077418528,562,-1025,82,82,1289,216
msg_1755077420478_m8gfzckex,1755077420478,1755077419456,1755077419610,1755077420898,1755077421114,636,-1022,154,154,1288,216
msg_1755077422991_2799io2ao,1755077422991,1755077421972,1755077422067,1755077423356,1755077423577,586,-1019,95,95,1289,221
msg_1755077425500_chb34g7fn,1755077425500,1755077424475,1755077424591,1755077425879,1755077426099,599,-1025,116,116,1288,220
msg_1755077428007_4awb2q82k,1755077428007,1755077426979,1755077427055,1755077428343,1755077428563,556,-1028,76,76,1288,220
