messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1755173694583_rfytpkdvt,1755173694583,1755173694098,,1755173694955,1755173695174,591,-485,,,857,219
msg_1755173697084_4p3p2t2n3,1755173697084,1755173696603,,1755173697433,1755173697653,569,-481,,,830,220
msg_1755173699597_mr8urn699,1755173699597,1755173699116,,1755173699969,1755173700190,593,-481,,,853,221
msg_1755173702103_608g7j7ew,1755173702103,1755173701622,,1755173702448,1755173702677,574,-481,,,826,229
msg_1755173704609_kclagyxps,1755173704609,1755173704128,,1755173705064,1755173705283,674,-481,,,936,219
msg_1755173707121_3vwv1gxii,1755173707121,1755173706637,,1755173707483,1755173707709,588,-484,,,846,226
msg_1755173709623_vtrzp4d7t,1755173709623,1755173709140,,1755173710070,1755173710295,672,-483,,,930,225
msg_1755173712131_xojy8q7mf,1755173712131,1755173711650,,1755173712470,1755173712693,562,-481,,,820,223
msg_1755173714640_ddn5wa4ek,1755173714640,1755173714154,,1755173715061,1755173715287,647,-486,,,907,226
msg_1755173717143_nc52vhpfe,1755173717143,1755173716658,,1755173717498,1755173717724,581,-485,,,840,226
msg_1755173719654_bdigxh2rk,1755173719654,1755173719174,,1755173720059,1755173720280,626,-480,,,885,221
msg_1755173722164_38vof8mzy,1755173722164,1755173721678,,1755173722525,1755173722748,584,-486,,,847,223
msg_1755173724673_rgbgr8zrb,1755173724673,1755173724191,,1755173725060,1755173725282,609,-482,,,869,222
msg_1755173727181_sj713rjbd,1755173727181,1755173726695,,1755173727546,1755173727771,590,-486,,,851,225
msg_1755173729695_blox82exw,1755173729695,1755173729212,,1755173730058,1755173730281,586,-483,,,846,223
msg_1755173732195_pynv1rhdt,1755173732195,1755173731713,,1755173732542,1755173732766,571,-482,,,829,224
msg_1755173734710_2to6tcihy,1755173734710,1755173734228,,1755173735063,1755173735285,575,-482,,,835,222
msg_1755173737224_v3zhsy48g,1755173737224,1755173736740,,1755173737566,1755173737790,566,-484,,,826,224
msg_1755173739731_0j1ese3lr,1755173739731,1755173739248,,1755173740151,1755173740372,641,-483,,,903,221
msg_1755173742234_b1c1phw46,1755173742234,1755173741861,,1755173742744,1755173742970,736,-373,,,883,226
msg_1755173744744_vv1ztj4yy,1755173744745,1755173744258,,1755173745171,1755173745396,651,-487,,,913,225
msg_1755173747250_805xc0wh5,1755173747250,1755173746763,,1755173747648,1755173747874,624,-487,,,885,226
msg_1755173749757_ie40waf57,1755173749757,1755173749271,,1755173750179,1755173750401,644,-486,,,908,222
msg_1755173752264_5zkxfn1i0,1755173752264,1755173751777,,1755173752604,1755173752828,564,-487,,,827,224
msg_1755173754777_4k0b8qcxy,1755173754777,1755173754290,,1755173755162,1755173755387,610,-487,,,872,225
msg_1755173757285_527crjs34,1755173757285,1755173756803,,1755173757633,1755173757855,570,-482,,,830,222
msg_1755173759797_b31echg8q,1755173759797,1755173759329,,1755173760252,1755173760474,677,-468,,,923,222
msg_1755173762308_p3thwvh6u,1755173762308,1755173761824,,1755173762666,1755173762887,579,-484,,,842,221
msg_1755173764815_vpp6oerhy,1755173764815,1755173764331,,1755173765290,1755173765515,700,-484,,,959,225
msg_1755173767327_v45ovlxvd,1755173767327,1755173766845,,1755173767682,1755173767902,575,-482,,,837,220
msg_1755173769838_73qtua8ya,1755173769838,1755173769356,,1755173770277,1755173770498,660,-482,,,921,221
msg_1755173772347_5bm6g5c93,1755173772347,1755173771867,,1755173772769,1755173772991,644,-480,,,902,222
msg_1755173774857_3u6hzpgzj,1755173774857,1755173774372,,1755173775263,1755173775483,626,-485,,,891,220
msg_1755173777363_1rvsrd02u,1755173777363,1755173776878,,1755173777755,1755173777975,612,-485,,,877,220
msg_1755173779869_vxy3se26b,1755173779869,1755173779385,,1755173780270,1755173780497,628,-484,,,885,227
msg_1755173782380_fuvhl6h2o,1755173782380,1755173781898,,1755173782730,1755173782956,576,-482,,,832,226
msg_1755173784892_u4hma7hlv,1755173784892,1755173784404,,1755173785246,1755173785487,595,-488,,,842,241
msg_1755173787403_fsuenwmvq,1755173787403,1755173786921,,1755173787760,1755173787985,582,-482,,,839,225
msg_1755173789917_7lzg7cjwa,1755173789917,1755173789434,,1755173790271,1755173790491,574,-483,,,837,220
msg_1755173792423_rmojnmptj,1755173792423,1755173791940,,1755173792805,1755173793030,607,-483,,,865,225
msg_1755173794928_r6u0ffz4b,1755173794928,1755173794447,,1755173795357,1755173795577,649,-481,,,910,220
msg_1755173797442_ffuxspin4,1755173797442,1755173796959,,1755173797877,1755173798098,656,-483,,,918,221
msg_1755173799956_gt8ogw6hk,1755173799956,1755173799473,,1755173800359,1755173800583,627,-483,,,886,224
msg_1755173802468_3ovgtqs7n,1755173802468,1755173802094,,1755173802958,1755173803184,716,-374,,,864,226
msg_1755173804971_unf81mtox,1755173804971,1755173804485,,1755173805390,1755173805616,645,-486,,,905,226
msg_1755173807483_o7ileom4j,1755173807483,1755173807063,,1755173808057,1755173808283,800,-420,,,994,226
msg_1755173809991_entzrs9lc,1755173809991,1755173809508,,1755173810362,1755173810593,602,-483,,,854,231
msg_1755173812494_302h4pc6w,1755173812494,1755173812007,,1755173812857,1755173813077,583,-487,,,850,220
msg_1755173815004_5kzyh5lbs,1755173815004,1755173814520,,1755173815360,1755173815588,584,-484,,,840,228
msg_1755173817508_45xllk511,1755173817508,1755173817026,,1755173817872,1755173818095,587,-482,,,846,223
msg_1755173820014_1q0qweevg,1755173820014,1755173819527,,1755173820398,1755173820620,606,-487,,,871,222
msg_1755173822522_gcg0mjmkt,1755173822522,1755173822039,,1755173823019,1755173823244,722,-483,,,980,225
msg_1755173825027_pdqr04lvg,1755173825027,1755173824544,,1755173825464,1755173825692,665,-483,,,920,228
msg_1755173827527_198oabny1,1755173827527,1755173827045,,1755173827961,1755173828183,656,-482,,,916,222
msg_1755173830039_vbfsop1eb,1755173830039,1755173829554,,1755173830470,1755173830694,655,-485,,,916,224
msg_1755173832550_bcbnd38h7,1755173832550,1755173832067,,1755173832898,1755173833119,569,-483,,,831,221
msg_1755173835065_dz8pl6tyq,1755173835065,1755173834582,,1755173835495,1755173835751,686,-483,,,913,256
msg_1755173837579_pw0th1gpc,1755173837579,1755173837097,,1755173837957,1755173838181,602,-482,,,860,224
msg_1755173840087_o1no8thew,1755173840087,1755173839604,,1755173840451,1755173840678,591,-483,,,847,227
msg_1755173842593_scla75enl,1755173842593,1755173842107,,1755173842966,1755173843239,646,-486,,,859,273
msg_1755173845092_nc7ci6vor,1755173845092,1755173844607,,1755173845475,1755173845705,613,-485,,,868,230
msg_1755173847596_ccmlkkwpg,1755173847596,1755173847113,,1755173847959,1755173848184,588,-483,,,846,225
msg_1755173850109_yuquavc1m,1755173850109,1755173849624,,1755173850454,1755173850676,567,-485,,,830,222
msg_1755173852624_z0c1c3ivv,1755173852624,1755173852138,,1755173853045,1755173853268,644,-486,,,907,223
msg_1755173855123_oxpz69g0k,1755173855123,1755173854637,,1755173855570,1755173855793,670,-486,,,933,223
msg_1755173857629_lspie8j1e,1755173857629,1755173857144,,1755173858296,1755173858517,888,-485,,,1152,221
msg_1755173860138_el98fy37k,1755173860138,1755173859656,,1755173860556,1755173860780,642,-482,,,900,224
msg_1755173862652_op0pdbvuc,1755173862652,1755173862325,,1755173863154,1755173863378,726,-327,,,829,224
msg_1755173865157_aw3au2xlt,1755173865157,1755173864670,,1755173865575,1755173865800,643,-487,,,905,225
msg_1755173867661_ivmii8fzc,1755173867661,1755173867180,,1755173868153,1755173868373,712,-481,,,973,220
msg_1755173870171_bszmxt5vg,1755173870171,1755173869693,,1755173870559,1755173870781,610,-478,,,866,222
msg_1755173872675_595h9z4xx,1755173872675,1755173872188,,1755173873015,1755173873243,568,-487,,,827,228
msg_1755173875184_vflt8dgz8,1755173875184,1755173874702,,1755173875554,1755173875813,629,-482,,,852,259
msg_1755173877687_sobo0kk4d,1755173877687,1755173877202,,1755173878166,1755173878386,699,-485,,,964,220
msg_1755173880190_tr7tzh1mj,1755173880190,1755173879708,,1755173880565,1755173880793,603,-482,,,857,228
msg_1755173882705_xwtwaz46u,1755173882705,1755173882222,,1755173883054,1755173883278,573,-483,,,832,224
msg_1755173885207_h87a8i9fq,1755173885207,1755173884720,,1755173885649,1755173885878,671,-487,,,929,229
msg_1755173887720_jmepksoex,1755173887720,1755173887240,,1755173888357,1755173888580,860,-480,,,1117,223
msg_1755173890233_5wb9ih8tk,1755173890233,1755173889753,,1755173890681,1755173890904,671,-480,,,928,223
msg_1755173892743_zcim56mng,1755173892743,1755173892262,,1755173893190,1755173893417,674,-481,,,928,227
msg_1755173895244_0qaym9jhe,1755173895244,1755173894758,,1755173895668,1755173895894,650,-486,,,910,226
msg_1755173897758_w175hidwr,1755173897758,1755173897275,,1755173898349,1755173898576,818,-483,,,1074,227
msg_1755173900263_4dgod3dij,1755173900263,1755173899779,,1755173900663,1755173900917,654,-484,,,884,254
msg_1755173902774_0gge1wgd5,1755173902774,1755173902293,,1755173903168,1755173903390,616,-481,,,875,222
msg_1755173905289_4irws3ka5,1755173905289,1755173904804,,1755173905655,1755173905879,590,-485,,,851,224
msg_1755173907791_y8z58mk9s,1755173907791,1755173907306,,1755173908352,1755173908586,795,-485,,,1046,234
msg_1755173910299_fptt182me,1755173910299,1755173909817,,1755173910659,1755173910886,587,-482,,,842,227
msg_1755173912804_y1cvtr841,1755173912804,1755173912320,,1755173913159,1755173913384,580,-484,,,839,225
msg_1755173915306_4b5oi1ku4,1755173915306,1755173914821,,1755173915740,1755173915981,675,-485,,,919,241
msg_1755173917810_hgplbfjco,1755173917810,1755173917326,,1755173918357,1755173918586,776,-484,,,1031,229
msg_1755173920321_pnkc6127e,1755173920321,1755173919841,,1755173920762,1755173920984,663,-480,,,921,222
msg_1755173922830_mxlwapaae,1755173922830,1755173922568,,1755173923448,1755173923676,846,-262,,,880,228
msg_1755173925342_ir58lb84a,1755173925342,1755173924859,,1755173925755,1755173925980,638,-483,,,896,225
msg_1755173927844_f2o6p6d38,1755173927844,1755173927361,,1755173928357,1755173928579,735,-483,,,996,222
msg_1755173930344_9fzxpxpgm,1755173930344,1755173929859,,1755173930755,1755173931005,661,-485,,,896,250
msg_1755173932857_el0oaozfn,1755173932857,1755173932371,,1755173933249,1755173933485,628,-486,,,878,236
msg_1755173935367_haw0yxbey,1755173935367,1755173934884,,1755173935712,1755173935935,568,-483,,,828,223
msg_1755173937868_4ubsfaau2,1755173937868,1755173937385,,1755173938356,1755173938582,714,-483,,,971,226
msg_1755173940368_kq8zp68ie,1755173940368,1755173939883,,1755173940847,1755173941075,707,-485,,,964,228
msg_1755173942875_88tve64ik,1755173942875,1755173942393,,1755173943217,1755173943473,598,-482,,,824,256
msg_1755173945375_mzlcivt5o,1755173945375,1755173944888,,1755173945760,1755173946023,648,-487,,,872,263
msg_1755173947884_xxe2f8k2o,1755173947885,1755173947401,,1755173948359,1755173948622,737,-484,,,958,263
msg_1755173950393_pd68labvm,1755173950393,1755173949907,,1755173950794,1755173951048,655,-486,,,887,254
msg_1755173952897_4pqmsilhm,1755173952897,1755173952415,,1755173953248,1755173953472,575,-482,,,833,224
msg_1755173955400_79u2nu7e3,1755173955400,1755173954915,,1755173955956,1755173956204,804,-485,,,1041,248
msg_1755173957902_2jbswa3em,1755173957902,1755173957421,,1755173958362,1755173958585,683,-481,,,941,223
msg_1755173960413_y9uawlobz,1755173960413,1755173959930,,1755173960836,1755173961110,697,-483,,,906,274
msg_1755173962921_prye3485z,1755173962921,1755173962435,,1755173963286,1755173963523,602,-486,,,851,237
msg_1755173965430_s6y2aa0ih,1755173965430,1755173964943,,1755173965859,1755173966111,681,-487,,,916,252
msg_1755173967938_8um36elr2,1755173967938,1755173967457,,1755173968366,1755173968585,647,-481,,,909,219
msg_1755173970448_z68gi1so1,1755173970448,1755173969962,,1755173970862,1755173971105,657,-486,,,900,243
msg_1755173972951_kgd2fgmp0,1755173972951,1755173972467,,1755173973292,1755173973538,587,-484,,,825,246
msg_1755173975465_jlbbjx5oe,1755173975465,1755173975009,,1755173975948,1755173976174,709,-456,,,939,226
msg_1755173977973_gh8xgcpbb,1755173977973,1755173977490,,1755173978364,1755173978611,638,-483,,,874,247
msg_1755173980473_jtd81e8zu,1755173980473,1755173979992,,1755173980900,1755173981155,682,-481,,,908,255
msg_1755173982974_04rl5tnwh,1755173982974,1755173982488,,1755173983391,1755173983632,658,-486,,,903,241
msg_1755173985485_urzq92ekd,1755173985485,1755173985001,,1755173985857,1755173986105,620,-484,,,856,248
msg_1755173987993_vr1y2xhb6,1755173987993,1755173987508,,1755173988350,1755173988587,594,-485,,,842,237
msg_1755173990498_r4yng84c9,1755173990498,1755173990015,,1755173990870,1755173991115,617,-483,,,855,245
msg_1755173993012_ubmhg8ume,1755173993012,1755173992530,,1755173993654,1755173993897,885,-482,,,1124,243
msg_1755173995521_86yhl0io0,1755173995521,1755173995038,,1755173995973,1755173996233,712,-483,,,935,260
msg_1755173998023_bim376bxp,1755173998023,1755173997538,,1755173998370,1755173998593,570,-485,,,832,223
msg_1755174000532_9ruhxvm41,1755174000532,1755174000054,,1755174001052,1755174001294,762,-478,,,998,242
msg_1755174003047_tmcx2yohj,1755174003047,1755174002574,,1755174003403,1755174003629,582,-473,,,829,226
msg_1755174005554_ddek8lswb,1755174005554,1755174005071,,1755174005955,1755174006182,628,-483,,,884,227
msg_1755174008061_jf1wmqg5k,1755174008061,1755174007575,,1755174008422,1755174008647,586,-486,,,847,225
msg_1755174010576_0xd4j9qw5,1755174010576,1755174010092,,1755174011061,1755174011283,707,-484,,,969,222
msg_1755174013081_l1t54q97h,1755174013081,1755174012598,,1755174013449,1755174013676,595,-483,,,851,227
msg_1755174015594_8qtvbwp5n,1755174015594,1755174015108,,1755174016359,1755174016585,991,-486,,,1251,226
msg_1755174018099_5qkoghy0p,1755174018099,1755174017616,,1755174018492,1755174018713,614,-483,,,876,221
msg_1755174020605_aggok58y3,1755174020605,1755174020125,,1755174021030,1755174021256,651,-480,,,905,226
msg_1755174023107_wh17wvx3s,1755174023107,1755174022623,,1755174023466,1755174023693,586,-484,,,843,227
msg_1755174025607_h1my4yyp6,1755174025607,1755174025126,,1755174025981,1755174026204,597,-481,,,855,223
msg_1755174028108_5u22e0uy2,1755174028108,1755174027628,,1755174028489,1755174028710,602,-480,,,861,221
msg_1755174030614_l9o5yj767,1755174030614,1755174030130,,1755174031049,1755174031269,655,-484,,,919,220
msg_1755174033126_2tw3o5s7i,1755174033126,1755174032644,,1755174033541,1755174033770,644,-482,,,897,229
msg_1755174035634_yl1zmiq6n,1755174035634,1755174035153,,1755174035985,1755174036206,572,-481,,,832,221
msg_1755174038145_xmf94ehs8,1755174038145,1755174037663,,1755174038505,1755174038726,581,-482,,,842,221
msg_1755174040653_s0y06cbew,1755174040653,1755174040170,,1755174041060,1755174041329,676,-483,,,890,269
msg_1755174043165_qptafdm47,1755174043165,1755174042683,,1755174043506,1755174043726,561,-482,,,823,220
msg_1755174045670_fv1bib9hd,1755174045670,1755174045183,,1755174046060,1755174046285,615,-487,,,877,225
msg_1755174048182_unvgky93q,1755174048182,1755174047703,,1755174048535,1755174048758,576,-479,,,832,223
msg_1755174050688_rggjji53s,1755174050688,1755174050203,,1755174051116,1755174051363,675,-485,,,913,247
msg_1755174053201_fdpbgd0wv,1755174053201,1755174052718,,1755174053947,1755174054170,969,-483,,,1229,223
msg_1755174055714_mavq15odn,1755174055714,1755174055233,,1755174056135,1755174056361,647,-481,,,902,226
msg_1755174058218_coavblmmf,1755174058218,1755174057735,,1755174058587,1755174058812,594,-483,,,852,225
msg_1755174060724_abj3dxzx4,1755174060724,1755174060242,,1755174061252,1755174061473,749,-482,,,1010,221
msg_1755174063228_qthrmiare,1755174063228,1755174062748,,1755174063591,1755174063850,622,-480,,,843,259
msg_1755174065744_b4gdi0t4o,1755174065744,1755174065262,,1755174066163,1755174066423,679,-482,,,901,260
msg_1755174068258_s3v0b4gy9,1755174068258,1755174067777,,1755174068623,1755174068848,590,-481,,,846,225
msg_1755174070766_mb9fro5tn,1755174070766,1755174070283,,1755174071164,1755174071433,667,-483,,,881,269
msg_1755174073272_z90yastyq,1755174073272,1755174072788,,1755174073621,1755174073863,591,-484,,,833,242
msg_1755174075783_ep0jhhwqc,1755174075783,1755174075296,,1755174076452,1755174076675,892,-487,,,1156,223
msg_1755174078286_knwa6ax3m,1755174078286,1755174077803,,1755174078638,1755174078859,573,-483,,,835,221
msg_1755174080801_c8bpyym7s,1755174080801,1755174080318,,1755174081163,1755174081387,586,-483,,,845,224
msg_1755174083312_12wcetqpg,1755174083312,1755174082829,,1755174083707,1755174083958,646,-483,,,878,251
msg_1755174085824_qfcwlzzr5,1755174085824,1755174085341,,1755174086249,1755174086474,650,-483,,,908,225
msg_1755174088330_pn3abecv5,1755174088330,1755174087847,,1755174088740,1755174088978,648,-483,,,893,238
msg_1755174090834_ymdt9r5p8,1755174090834,1755174090354,,1755174091263,1755174091485,651,-480,,,909,222
msg_1755174093335_ehc4olez9,1755174093335,1755174092853,,1755174093679,1755174093903,568,-482,,,826,224
msg_1755174095849_jor4tt05o,1755174095849,1755174095366,,1755174096265,1755174096489,640,-483,,,899,224
msg_1755174098360_npcqdigxf,1755174098360,1755174097878,,1755174098743,1755174098968,608,-482,,,865,225
msg_1755174100866_mkas4iail,1755174100866,1755174100382,,1755174101276,1755174101500,634,-484,,,894,224
msg_1755174103374_8ynd9o67h,1755174103374,1755174102891,,1755174103715,1755174103941,567,-483,,,824,226
msg_1755174105882_la8f161il,1755174105882,1755174105400,,1755174106259,1755174106483,601,-482,,,859,224
msg_1755174108384_bqf5nt4f1,1755174108384,1755174107899,,1755174108726,1755174108948,564,-485,,,827,222
msg_1755174110896_4uzy6i5le,1755174110896,1755174110414,,1755174111275,1755174111498,602,-482,,,861,223
msg_1755174113400_bi0c6zz48,1755174113400,1755174112918,,1755174114065,1755174114303,903,-482,,,1147,238
msg_1755174115902_449esxxtm,1755174115902,1755174115417,,1755174116265,1755174116488,586,-485,,,848,223
msg_1755174118410_tk7x4hhfc,1755174118410,1755174117930,,1755174118764,1755174118989,579,-480,,,834,225
msg_1755174120921_thuer3dbu,1755174120921,1755174120435,,1755174121346,1755174121575,654,-486,,,911,229
msg_1755174123424_ker2iszjm,1755174123424,1755174122944,,1755174123849,1755174124079,655,-480,,,905,230
msg_1755174125925_mvi2wvpaz,1755174125925,1755174125448,,1755174126369,1755174126597,672,-477,,,921,228
msg_1755174128426_sjlth4q1a,1755174128426,1755174127940,,1755174128769,1755174128989,563,-486,,,829,220
msg_1755174130938_tkuyvqt0a,1755174130938,1755174130455,,1755174131361,1755174131586,648,-483,,,906,225
msg_1755174133449_rosm7rc3h,1755174133449,1755174132964,,1755174133810,1755174134034,585,-485,,,846,224
msg_1755174135952_fq5t9otgq,1755174135952,1755174135467,,1755174136463,1755174136693,741,-485,,,996,230
