messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1755159198868_2zcjy05q0,1755159198868,1755159198349,,1755159199332,1755159199554,686,-519,,,983,222
msg_1755159201383_l44i9hlvd,1755159201383,1755159200859,,1755159201723,1755159201946,563,-524,,,864,223
msg_1755159203891_in7tqrgg2,1755159203891,1755159203364,,1755159204310,1755159204534,643,-527,,,946,224
msg_1755159206391_pu7q908mq,1755159206391,1755159205871,,1755159206734,1755159206959,568,-520,,,863,225
msg_1755159208894_8sd4ndzf5,1755159208894,1755159208366,,1755159209378,1755159209598,704,-528,,,1012,220
msg_1755159211395_kv1wzj77e,1755159211395,1755159210873,,1755159211734,1755159211956,561,-522,,,861,222
msg_1755159213904_srrto7v1g,1755159213904,1755159213382,,1755159214310,1755159214535,631,-522,,,928,225
msg_1755159216404_6fb9lwltp,1755159216404,1755159215896,,1755159216757,1755159216977,573,-508,,,861,220
msg_1755159218908_vjljxrpbt,1755159218908,1755159218380,,1755159219327,1755159219546,638,-528,,,947,219
msg_1755159221415_vjcllx9sm,1755159221415,1755159220891,,1755159221743,1755159221962,547,-524,,,852,219
msg_1755159223925_b7f85nhv3,1755159223925,1755159223397,,1755159224289,1755159224509,584,-528,,,892,220
msg_1755159226429_t6lgympmo,1755159226429,1755159225908,,1755159226771,1755159226997,568,-521,,,863,226
msg_1755159228937_l154r4usu,1755159228937,1755159228408,,1755159229300,1755159229524,587,-529,,,892,224
msg_1755159231450_xqpr4jgbk,1755159231450,1755159230921,,1755159231780,1755159232001,551,-529,,,859,221
msg_1755159233961_2um2oflyq,1755159233961,1755159233438,,1755159234292,1755159234514,553,-523,,,854,222
msg_1755159236466_8ib13bqhb,1755159236466,1755159235936,,1755159236824,1755159237047,581,-530,,,888,223
msg_1755159238971_oaflhjp51,1755159238971,1755159238450,,1755159239393,1755159239612,641,-521,,,943,219
msg_1755159241485_7b6rfqgro,1755159241485,1755159240962,,1755159241834,1755159242057,572,-523,,,872,223
msg_1755159243996_5krm7m3zd,1755159243996,1755159243471,,1755159244396,1755159244619,623,-525,,,925,223
msg_1755159246503_w7fs67njo,1755159246503,1755159245982,,1755159246910,1755159247131,628,-521,,,928,221
msg_1755159249008_xru49g1m6,1755159249008,1755159248483,,1755159249404,1755159249624,616,-525,,,921,220
msg_1755159251511_wjvlk0ywa,1755159251511,1755159250993,,1755159251851,1755159252077,566,-518,,,858,226
msg_1755159254013_yfquqzo2x,1755159254013,1755159253486,,1755159254392,1755159254616,603,-527,,,906,224
msg_1755159256526_pfiwkvd3h,1755159256526,1755159256005,,1755159256868,1755159257088,562,-521,,,863,220
msg_1755159259034_dvlpb6ocr,1755159259034,1755159258511,,1755159259388,1755159259609,575,-523,,,877,221
msg_1755159261541_2789kyq6g,1755159261541,1755159261020,,1755159261955,1755159262175,634,-521,,,935,220
msg_1755159264048_s4mdwnjia,1755159264048,1755159263526,,1755159264388,1755159264607,559,-522,,,862,219
msg_1755159266561_h6gccybvm,1755159266561,1755159266037,,1755159266894,1755159267121,560,-524,,,857,227
msg_1755159269064_qmo6xhi02,1755159269064,1755159268540,,1755159269481,1755159269707,643,-524,,,941,226
msg_1755159271567_p00sa365x,1755159271567,1755159271043,,1755159271908,1755159272129,562,-524,,,865,221
msg_1755159274082_62cledcx2,1755159274082,1755159273553,,1755159274499,1755159274725,643,-529,,,946,226
msg_1755159276588_gyjrfm045,1755159276588,1755159276066,,1755159276958,1755159277181,593,-522,,,892,223
msg_1755159279103_s4jfkvgsx,1755159279103,1755159278573,,1755159279491,1755159279711,608,-530,,,918,220
msg_1755159281609_rgc1yttm0,1755159281609,1755159281089,,1755159281940,1755159282163,554,-520,,,851,223
msg_1755159284110_fkoluhb9j,1755159284110,1755159283582,,1755159284494,1755159284720,610,-528,,,912,226
msg_1755159286623_iwpig10f7,1755159286623,1755159286098,,1755159286951,1755159287174,551,-525,,,853,223
msg_1755159289122_f3crc85w9,1755159289122,1755159288605,,1755159289493,1755159289720,598,-517,,,888,227
msg_1755159291634_f8b6s679a,1755159291634,1755159291114,,1755159291972,1755159292193,559,-520,,,858,221
msg_1755159294147_wsh3px74s,1755159294147,1755159293620,,1755159294500,1755159294722,575,-527,,,880,222
msg_1755159296649_6i843vgqh,1755159296649,1755159296120,,1755159296986,1755159297205,556,-529,,,866,219
msg_1755159299163_yxtunjkcs,1755159299163,1755159298640,,1755159299598,1755159299824,661,-523,,,958,226
msg_1755159301666_mp89gl9dc,1755159301666,1755159301141,,1755159302001,1755159302223,557,-525,,,860,222
msg_1755159304169_9lzmd5qwb,1755159304169,1755159303647,,1755159304499,1755159304722,553,-522,,,852,223
msg_1755159306670_us4tfuzlh,1755159306670,1755159306146,,1755159307013,1755159307235,565,-524,,,867,222
msg_1755159309185_babg36afc,1755159309185,1755159308662,,1755159309598,1755159309818,633,-523,,,936,220
msg_1755159311694_fhpt0brio,1755159311694,1755159311170,,1755159312111,1755159312333,639,-524,,,941,222
msg_1755159314207_48vavn5ce,1755159314207,1755159313682,,1755159314602,1755159314827,620,-525,,,920,225
msg_1755159316711_gfz1ialtl,1755159316711,1755159316191,,1755159317058,1755159317282,571,-520,,,867,224
msg_1755159319222_abgj0032j,1755159319222,1755159318698,,1755159319598,1755159319818,596,-524,,,900,220
msg_1755159321732_0uahis13c,1755159321732,1755159321213,,1755159322069,1755159322290,558,-519,,,856,221
msg_1755159324237_di947dric,1755159324237,1755159323715,,1755159324592,1755159324812,575,-522,,,877,220
msg_1755159326747_si26yjd23,1755159326748,1755159326223,,1755159327112,1755159327333,585,-525,,,889,221
msg_1755159329257_0doujjd2r,1755159329257,1755159328756,,1755159329698,1755159329918,661,-501,,,942,220
msg_1755159331759_br36k859c,1755159331759,1755159331237,,1755159332121,1755159332344,585,-522,,,884,223
msg_1755159334259_52gseoim4,1755159334259,1755159333734,,1755159334662,1755159334882,623,-525,,,928,220
msg_1755159336774_w5r3mv44j,1755159336774,1755159336249,,1755159337118,1755159337340,566,-525,,,869,222
msg_1755159339279_ifdciqxp9,1755159339279,1755159338750,,1755159339717,1755159339939,660,-529,,,967,222
msg_1755159341788_p293m5gic,1755159341788,1755159341262,,1755159342180,1755159342403,615,-526,,,918,223
msg_1755159344289_yahe8bxf3,1755159344289,1755159343765,,1755159344695,1755159344919,630,-524,,,930,224
msg_1755159346797_3fk02osxm,1755159346797,1755159346273,,1755159347138,1755159347358,561,-524,,,865,220
msg_1755159349307_dsxu3jua9,1755159349307,1755159348781,,1755159349688,1755159349907,600,-526,,,907,219
msg_1755159351816_a7t59zphg,1755159351816,1755159351291,,1755159352146,1755159352369,553,-525,,,855,223
msg_1755159354328_0fg57p7ig,1755159354328,1755159353807,,1755159354695,1755159354915,587,-521,,,888,220
msg_1755159356832_qga7rurs5,1755159356832,1755159356304,,1755159357160,1755159357381,549,-528,,,856,221
msg_1755159359340_9y8a8ahkn,1755159359340,1755159358815,,1755159359700,1755159359919,579,-525,,,885,219
msg_1755159361843_k2153s7v8,1755159361843,1755159361323,,1755159362183,1755159362408,565,-520,,,860,225
msg_1755159364351_qypc75z1r,1755159364351,1755159363831,,1755159364706,1755159364925,574,-520,,,875,219
msg_1755159366859_2ssfr62mm,1755159366859,1755159366336,,1755159367208,1755159367434,575,-523,,,872,226
msg_1755159369361_2xj77e0kv,1755159369361,1755159368839,,1755159369691,1755159369912,551,-522,,,852,221
msg_1755159371873_et5qf7hke,1755159371873,1755159371348,,1755159372281,1755159372502,629,-525,,,933,221
msg_1755159374387_v9jm81cz2,1755159374387,1755159373864,,1755159374806,1755159375026,639,-523,,,942,220
msg_1755159376890_oeyufldmr,1755159376890,1755159376366,,1755159377229,1755159377451,561,-524,,,863,222
msg_1755159379393_c6gbxgdga,1755159379393,1755159378874,,1755159379809,1755159380033,640,-519,,,935,224
msg_1755159381903_i19qjx801,1755159381903,1755159381378,,1755159382323,1755159382544,641,-525,,,945,221
msg_1755159384402_a1ugfmxyf,1755159384402,1755159383878,,1755159384825,1755159385046,644,-524,,,947,221
msg_1755159386910_n3y6yn75m,1755159386910,1755159386389,,1755159387245,1755159387466,556,-521,,,856,221
msg_1755159389414_xyre5pyyh,1755159389414,1755159388891,,1755159389810,1755159390032,618,-523,,,919,222
msg_1755159391914_ctbb4l93a,1755159391914,1755159391391,,1755159392291,1755159392512,598,-523,,,900,221
msg_1755159394421_j6p3u7rxa,1755159394421,1755159393892,,1755159394793,1755159395018,597,-529,,,901,225
msg_1755159396930_2huxwhchd,1755159396930,1755159396405,,1755159397276,1755159397496,566,-525,,,871,220
msg_1755159399433_tn9wq49uw,1755159399433,1755159398903,,1755159399793,1755159400017,584,-530,,,890,224
msg_1755159401947_dsqo8525u,1755159401947,1755159401422,,1755159402294,1755159402514,567,-525,,,872,220
msg_1755159404453_e0aopkb5i,1755159404453,1755159403934,,1755159404873,1755159405094,641,-519,,,939,221
msg_1755159406954_zw0iru4of,1755159406954,1755159406430,,1755159407283,1755159407509,555,-524,,,853,226
msg_1755159409468_1ujq6soep,1755159409468,1755159408944,,1755159409867,1755159410086,618,-524,,,923,219
msg_1755159411978_yrrrr55cv,1755159411978,1755159411455,,1755159412376,1755159412600,622,-523,,,921,224
msg_1755159414483_4o9sc7isj,1755159414483,1755159413963,,1755159415014,1755159415235,752,-520,,,1051,221
msg_1755159416987_nlw805uqy,1755159416987,1755159416461,,1755159417341,1755159417584,597,-526,,,880,243
msg_1755159419495_padfrcull,1755159419495,1755159418973,,1755159419838,1755159420058,563,-522,,,865,220
msg_1755159422007_g5r0fvzj4,1755159422007,1755159421482,,1755159422495,1755159422718,711,-525,,,1013,223
msg_1755159424516_cryzobxo6,1755159424516,1755159423998,,1755159424852,1755159425077,561,-518,,,854,225
msg_1755159427018_sn7z562l9,1755159427018,1755159426496,,1755159427402,1755159427623,605,-522,,,906,221
msg_1755159429522_ouy2702e5,1755159429522,1755159428997,,1755159429851,1755159430072,550,-525,,,854,221
msg_1755159432035_wobv6tfpp,1755159432035,1755159431510,,1755159432404,1755159432625,590,-525,,,894,221
msg_1755159434544_bl86ojfa6,1755159434544,1755159434025,,1755159434878,1755159435103,559,-519,,,853,225
msg_1755159437047_6xu4i3842,1755159437047,1755159436525,,1755159437396,1755159437619,572,-522,,,871,223
msg_1755159439552_hvnyaagvv,1755159439552,1755159439031,,1755159439899,1755159440120,568,-521,,,868,221
msg_1755159442055_lo17yoxk3,1755159442055,1755159441532,,1755159442461,1755159442686,631,-523,,,929,225
msg_1755159444569_vulrmoujn,1755159444569,1755159444047,,1755159444906,1755159445127,558,-522,,,859,221
msg_1755159447070_x5u26em77,1755159447070,1755159446545,,1755159447456,1755159447679,609,-525,,,911,223
msg_1755159449581_4qzbcxpdx,1755159449581,1755159449063,,1755159449918,1755159450140,559,-518,,,855,222
msg_1755159452081_lztzb8fqg,1755159452081,1755159451558,,1755159452493,1755159452718,637,-523,,,935,225
msg_1755159454585_mzia0ka1z,1755159454585,1755159454065,,1755159454925,1755159455146,561,-520,,,860,221
msg_1755159457097_dmiyw46ao,1755159457097,1755159456573,,1755159457540,1755159457761,664,-524,,,967,221
msg_1755159459609_b8lawv93z,1755159459609,1755159459087,,1755159459948,1755159460168,559,-522,,,861,220
msg_1755159462115_0isaht8zj,1755159462115,1755159461593,,1755159462492,1755159462717,602,-522,,,899,225
msg_1755159464616_aoepb1hj5,1755159464616,1755159464101,,1755159464977,1755159465197,581,-515,,,876,220
msg_1755159467121_g5mh0t86z,1755159467121,1755159466599,,1755159467492,1755159467717,596,-522,,,893,225
msg_1755159469627_pv8jizwok,1755159469627,1755159469098,,1755159469971,1755159470191,564,-529,,,873,220
msg_1755159472138_3l4u4qnz7,1755159472138,1755159471617,,1755159472480,1755159472700,562,-521,,,863,220
msg_1755159474648_5bt1h7xdc,1755159474648,1755159474122,,1755159474996,1755159475221,573,-526,,,874,225
msg_1755159477155_r1v1x3w9a,1755159477155,1755159476634,,1755159477500,1755159477719,564,-521,,,866,219
msg_1755159479665_tsjxmhmu4,1755159479665,1755159479143,,1755159480006,1755159480225,560,-522,,,863,219
msg_1755159482165_4xfuenqqi,1755159482166,1755159481639,,1755159482572,1755159482793,627,-527,,,933,221
msg_1755159484671_71ozs8h3o,1755159484671,1755159484146,,1755159485001,1755159485220,549,-525,,,855,219
msg_1755159487174_sutluj9p3,1755159487174,1755159486652,,1755159487593,1755159487814,640,-522,,,941,221
msg_1755159489679_lfyav6ggo,1755159489679,1755159489161,,1755159490012,1755159490232,553,-518,,,851,220
msg_1755159492188_1anwvs04d,1755159492188,1755159491662,,1755159492588,1755159492807,619,-526,,,926,219
msg_1755159494690_mskfabli9,1755159494690,1755159494165,,1755159495014,1755159495240,550,-525,,,849,226
msg_1755159497199_r08df93sa,1755159497199,1755159496678,,1755159497591,1755159497813,614,-521,,,913,222
msg_1755159499710_srs0k9cdx,1755159499710,1755159499184,,1755159500042,1755159500264,554,-526,,,858,222
msg_1755159502225_fxsl11wkb,1755159502225,1755159501703,,1755159502589,1755159502812,587,-522,,,886,223
msg_1755159504728_nao8bxf2v,1755159504728,1755159504205,,1755159505078,1755159505298,570,-523,,,873,220
msg_1755159507239_1z5edferu,1755159507239,1755159506720,,1755159507598,1755159507818,579,-519,,,878,220
msg_1755159509752_aa1xw8jer,1755159509752,1755159509229,,1755159510106,1755159510326,574,-523,,,877,220
msg_1755159512256_h1km4i3zj,1755159512256,1755159511732,,1755159512588,1755159512813,557,-524,,,856,225
msg_1755159514760_zqxsikicp,1755159514760,1755159514234,,1755159515089,1755159515311,551,-526,,,855,222
msg_1755159517262_hddobzddd,1755159517262,1755159516742,,1755159517696,1755159517921,659,-520,,,954,225
msg_1755159519766_xp751rylx,1755159519766,1755159519241,,1755159520099,1755159520323,557,-525,,,858,224
msg_1755159522276_mx7xagvtg,1755159522276,1755159521748,,1755159522675,1755159522895,619,-528,,,927,220
msg_1755159524780_rz0goqu01,1755159524780,1755159524260,,1755159525116,1755159525335,555,-520,,,856,219
msg_1755159527284_a5d8pcqk6,1755159527284,1755159526759,,1755159527686,1755159527910,626,-525,,,927,224
msg_1755159529788_47rlctw27,1755159529788,1755159529263,,1755159530117,1755159530337,549,-525,,,854,220
msg_1755159532292_b4on6e7sl,1755159532292,1755159531785,,1755159532693,1755159532914,622,-507,,,908,221
msg_1755159534799_moxqalpk0,1755159534799,1755159534295,,1755159535167,1755159535386,587,-504,,,872,219
msg_1755159537306_y58wnc4ku,1755159537306,1755159536785,,1755159537699,1755159537919,613,-521,,,914,220
msg_1755159539808_crcfg0yfh,1755159539808,1755159539285,,1755159540139,1755159540359,551,-523,,,854,220
msg_1755159542319_ss9j7sm6s,1755159542319,1755159541801,,1755159542689,1755159542910,591,-518,,,888,221
msg_1755159544834_4s4wr9h1u,1755159544834,1755159544316,,1755159545175,1755159545396,562,-518,,,859,221
msg_1755159547340_p7st13pio,1755159547340,1755159546814,,1755159547696,1755159547915,575,-526,,,882,219
msg_1755159549849_dztw1wd3w,1755159549849,1755159549330,,1755159550188,1755159550409,560,-519,,,858,221
msg_1755159552354_khhauibn5,1755159552354,1755159551834,,1755159552767,1755159552989,635,-520,,,933,222
msg_1755159554864_5uzp6mg8l,1755159554864,1755159554341,,1755159555196,1755159555422,558,-523,,,855,226
msg_1755159557377_lcofu4x8d,1755159557377,1755159556857,,1755159557790,1755159558014,637,-520,,,933,224
msg_1755159559883_8nzq5fwqs,1755159559883,1755159559364,,1755159560214,1755159560436,553,-519,,,850,222
msg_1755159562389_j43wv3a1w,1755159562389,1755159561869,,1755159562807,1755159563031,642,-520,,,938,224
msg_1755159564897_gqfvkcxsp,1755159564897,1755159564374,,1755159565237,1755159565459,562,-523,,,863,222
msg_1755159567409_ardk6pykp,1755159567409,1755159566886,,1755159567794,1755159568014,605,-523,,,908,220
msg_1755159569915_huyi30yw6,1755159569915,1755159569390,,1755159570239,1755159570459,544,-525,,,849,220
msg_1755159572427_wdjtoofit,1755159572427,1755159571904,,1755159572793,1755159573012,585,-523,,,889,219
msg_1755159574937_mstvh5hr5,1755159574937,1755159574417,,1755159575326,1755159575546,609,-520,,,909,220
msg_1755159577453_y8tc6mk4x,1755159577453,1755159576934,,1755159577910,1755159578134,681,-519,,,976,224
msg_1755159579958_0zltwxd43,1755159579958,1755159579439,,1755159580296,1755159580519,561,-519,,,857,223
msg_1755159582466_spmgbkh8z,1755159582466,1755159581944,,1755159582809,1755159583032,566,-522,,,865,223
msg_1755159584968_f6p1uh44z,1755159584968,1755159584449,,1755159585304,1755159585525,557,-519,,,855,221
msg_1755159587475_9pb6kovlj,1755159587475,1755159586950,,1755159587913,1755159588137,662,-525,,,963,224
msg_1755159589989_pk3g91hwo,1755159589990,1755159589468,,1755159590331,1755159590555,565,-522,,,863,224
msg_1755159592502_jnqvffswt,1755159592502,1755159591979,,1755159592893,1755159593124,622,-523,,,914,231
msg_1755159595011_h8lge9zil,1755159595011,1755159594486,,1755159595345,1755159595568,557,-525,,,859,223
msg_1755159597522_spafmxhur,1755159597522,1755159597001,,1755159598032,1755159598253,731,-521,,,1031,221
msg_1755159600033_3qsh5ufra,1755159600033,1755159599510,,1755159600372,1755159600593,560,-523,,,862,221
msg_1755159602539_gt6ycqr4h,1755159602539,1755159602014,,1755159602900,1755159603123,584,-525,,,886,223
msg_1755159605042_2388ubx2y,1755159605042,1755159604525,,1755159605378,1755159605604,562,-517,,,853,226
msg_1755159607546_5j98bylrq,1755159607547,1755159607026,,1755159608060,1755159608280,733,-521,,,1034,220
msg_1755159610047_03es7u1jt,1755159610047,1755159609531,,1755159610404,1755159610623,576,-516,,,873,219
msg_1755159612556_55zlo1kyz,1755159612556,1755159612033,,1755159612965,1755159613185,629,-523,,,932,220
msg_1755159615067_hj0fu5ro4,1755159615067,1755159614539,,1755159615396,1755159615616,549,-528,,,857,220
msg_1755159617576_42oennp4j,1755159617576,1755159617056,,1755159618085,1755159618304,728,-520,,,1029,219
msg_1755159620087_1az2jn46w,1755159620087,1755159619563,,1755159620424,1755159620643,556,-524,,,861,219
msg_1755159622596_v5gmtuv0s,1755159622596,1755159622073,,1755159622991,1755159623216,620,-523,,,918,225
msg_1755159625110_iwgyj0xf5,1755159625110,1755159624590,,1755159625477,1755159625697,587,-520,,,887,220
msg_1755159627621_rze5notc8,1755159627621,1755159627098,,1755159628011,1755159628237,616,-523,,,913,226
msg_1755159630133_6celcofhf,1755159630133,1755159629610,,1755159630470,1755159630689,556,-523,,,860,219
msg_1755159632633_g61xbnjn5,1755159632633,1755159632114,,1755159632978,1755159633199,566,-519,,,864,221
msg_1755159635140_84g15lg5p,1755159635140,1755159634620,,1755159635473,1755159635694,554,-520,,,853,221
msg_1755159637654_u02ba8ilr,1755159637654,1755159637134,,1755159638008,1755159638228,574,-520,,,874,220
msg_1755159640159_rw1lvgpr5,1755159640159,1755159639641,,1755159640493,1755159640717,558,-518,,,852,224
msg_1755159642660_1ek1irjle,1755159642660,1755159642133,,1755159643062,1755159643283,623,-527,,,929,221
msg_1755159645164_iossic55z,1755159645164,1755159644651,,1755159645518,1755159645740,576,-513,,,867,222
msg_1755159647669_my3zl32cz,1755159647669,1755159647145,,1755159648097,1755159648320,651,-524,,,952,223
msg_1755159650169_tu72dgdlz,1755159650169,1755159649645,,1755159650496,1755159650720,551,-524,,,851,224
msg_1755159652672_gteaq5s2l,1755159652672,1755159652145,,1755159653071,1755159653291,619,-527,,,926,220
msg_1755159655182_na0gr2rg6,1755159655182,1755159654659,,1755159655521,1755159655744,562,-523,,,862,223
msg_1755159657689_w382gs8cn,1755159657690,1755159657165,,1755159658382,1755159658604,914,-525,,,1217,222
msg_1755159660203_62fzzmp3d,1755159660203,1755159659686,,1755159660586,1755159660812,609,-517,,,900,226
msg_1755159662706_pp0ben0rk,1755159662706,1755159662185,,1755159663093,1755159663318,612,-521,,,908,225
msg_1755159665207_ce2ulmsjk,1755159665207,1755159664687,,1755159665579,1755159665800,593,-520,,,892,221
msg_1755159667720_azvfs8yqp,1755159667720,1755159667219,,1755159668327,1755159668551,831,-501,,,1108,224
msg_1755159670225_lto65cels,1755159670225,1755159669709,,1755159670563,1755159670786,561,-516,,,854,223
msg_1755159672733_wpodoxcun,1755159672733,1755159672209,,1755159673116,1755159673339,606,-524,,,907,223
msg_1755159675244_skcc3o5k1,1755159675244,1755159674727,,1755159675624,1755159675844,600,-517,,,897,220
msg_1755159677747_zqcyvrmfp,1755159677747,1755159677227,,1755159678185,1755159678410,663,-520,,,958,225
msg_1755159680260_x3yvb36v4,1755159680260,1755159679742,,1755159680603,1755159680829,569,-518,,,861,226
msg_1755159682770_kq43py1m4,1755159682770,1755159682248,,1755159683156,1755159683380,610,-522,,,908,224
msg_1755159685277_0pew8uhz6,1755159685277,1755159684752,,1755159685627,1755159685845,568,-525,,,875,218
msg_1755159687787_9v1kc8fhj,1755159687787,1755159687267,,1755159688484,1755159688705,918,-520,,,1217,221
msg_1755159690295_d9ibeswsl,1755159690295,1755159689800,,1755159690664,1755159690885,590,-495,,,864,221
msg_1755159692799_4qf1dbn2g,1755159692799,1755159692278,,1755159693291,1755159693520,721,-521,,,1013,229
msg_1755159695302_7g8f5jsne,1755159695302,1755159694779,,1755159695638,1755159695862,560,-523,,,859,224
msg_1755159697816_yplrrdl8c,1755159697816,1755159697296,,1755159698488,1755159698709,893,-520,,,1192,221
msg_1755159700328_6zeg9r1km,1755159700328,1755159699805,,1755159700661,1755159700885,557,-523,,,856,224
msg_1755159702833_a8rlcjvaq,1755159702833,1755159702311,,1755159703206,1755159703433,600,-522,,,895,227
msg_1755159705346_i6qsuotif,1755159705346,1755159704830,,1755159705696,1755159705919,573,-516,,,866,223
msg_1755159707847_9cj6tuqgx,1755159707847,1755159707325,,1755159708402,1755159708620,773,-522,,,1077,218
msg_1755159710349_bi0got5ft,1755159710349,1755159709821,,1755159710679,1755159710898,549,-528,,,858,219
msg_1755159712848_cjfpja5v4,1755159712849,1755159712322,,1755159713200,1755159713418,569,-527,,,878,218
